"A1","B1","C1","D1","A2","B2","C2","D2"
2.77167007159646,2.21521741026585,3.02986425239325,0.665869161359459,4.33814951133537,3.70264617052798,3.30260768677284,3.11608268176722
2.36238271195317,0.874948623183667,2.03591638518259,0.672267035766238,2.57425517773906,1.55582676531189,1.51936358701573,1.9382652076014
-1.19009246322273,-1.18842275766338,0.582069013555567,-0.142660650353458,-4.67315382625849,-2.52136941096845,-2.84198344911582,-2.06274567286164
0.652584205322738,-1.48317823644842,-0.106225524954202,-1.42838873518694,0.861143243911838,0.488712863064769,-0.156917048278634,-1.57881206326536
-2.45565097519447,1.54917779089026,-2.3061037266123,-0.702379307367057,1.84631796765674,3.46846856323746,2.40831300815462,2.80459955108149
3.48781626688099,3.93625817133061,4.15104830656515,3.61922834465237,5.71122704568115,4.90437956303048,4.08663655216344,3.99867637061214
-0.810952264637149,-2.13979542392772,-2.43734682175918,-1.13020872923078,1.6215668639964,-2.23723964341293,-0.312546702513905,-2.19205007937537
-1.18032579473156,-1.03094856448892,-0.316750944388173,0.501678879746587,1.11694348090211,0.00627045057571918,0.277800753363315,1.42395178643695
2.94055694214913,1.26004059367733,1.12025787988135,1.50095841587572,2.49445983408735,-0.231710088426868,0.19938559988589,0.162889685534703
-1.88940104814421,-0.445232998417225,-0.762969846417806,-1.53276783792678,-5.29246644561534,-3.57934989908558,-4.02927756029131,-5.13151239474591
1.40385814900876,1.16924200308797,3.0530420512656,1.97273646764651,2.87862340239499,3.40916882756846,5.58300631150388,1.91295280623995
1.17695641155788,-0.12632115829802,-0.0899685549304713,-2.86319514127019,-0.208895757230123,-1.04873952410335,-1.87638304743206,-3.26158332012705
0.850488049251885,0.872186750142656,0.900015946535796,-1.46649029566599,2.42403494308197,2.63229554930967,1.47459416937013,0.0471877527371522
3.5165885094435,2.02656754439703,5.82199887953429,3.69784506789971,3.31286410397307,0.50720283336026,4.15453961475907,2.81273756281906
-0.578835006893257,-1.7084226576339,1.36056431252686,-0.252835375333698,0.689571779900258,-2.07906438862295,2.41718076197084,0.12301998718308
-2.26096085573909,-0.613614949155563,-1.21633814745016,-0.802352961180161,-0.664998002163139,1.65690253554809,-0.106021293281861,0.407547343282117
0.651650000149767,-0.373819544668377,-0.112344514268967,0.688165653937719,1.82352449297103,-0.335181870432959,-0.0615872736365328,3.64515635755426
-1.7321489493306,-2.10190115393021,-2.95990670083042,-2.2468895647514,-2.95448517794586,-1.87783084930488,-2.61011373281342,-1.82657275160586
1.18445583670944,0.780445395746124,1.91847688022964,2.44579344153772,1.42221590548441,-1.0292112219536,4.60528353427256,4.23213626981117
1.66712934858525,2.47599573865011,1.9471863213474,1.64842177046766,2.20601013726869,5.13417342914157,2.27569428905123,1.79525211689091
-0.976254384026651,-0.0379344174195265,-1.98536612945192,-0.0291791456409804,-0.47111832406142,0.884990977383325,0.680196698811367,3.07419605994765
-0.0176054052464213,-0.662238505780983,3.85893499074405,-0.040621803438004,-0.784814137114052,2.9493551175312,4.58999990061204,-0.463113880591918
-3.50147390656067,-3.87051468807575,-6.47798506350852,-3.26165458536196,-2.91289447079702,-2.76461826434719,-5.12876732781456,-0.433548198678575
2.4247919846285,3.55974722766052,1.07421048278781,-0.512246530356329,3.61336972627974,3.56509733087068,2.40271710156915,-0.166707597431223
-2.97827822896872,-3.03244227426891,-0.496658880279091,-1.82669651044091,-1.09796187531109,-3.1225071514098,-0.646553883397807,-0.855755515738861
-0.726147382978278,0.730494467210848,-0.0919908416948604,0.164794174499279,0.793673126810766,3.10549176693748,1.26034041185115,0.905740426456186
-0.437711325346853,-2.11993854996442,-1.37360290150366,-1.0261802243496,-0.904136849647496,-1.66660078889995,-0.0995151415954814,-0.617761935342506
-0.282957609403024,-2.28713243358854,0.997657701184226,1.84488551347712,-3.56405313198723,-0.39484179552067,-1.22305134991529,0.943290018662351
3.02169793080656,0.856831429334957,2.30483825470708,2.2895084762564,2.78383015312359,-2.09746091797398,3.17371217011624,2.55344316914995
1.24163467616494,-0.825886401222987,1.56231871311092,0.5288318983045,2.20556577953779,1.74187457511343,1.00923658645885,2.85506803891333
-1.48261162812563,-0.324564770596827,-3.10290868331451,-2.75378284759831,0.574396412952819,1.2557336084563,-0.246177299106938,-1.24709765474297
-0.0281503443400434,-1.16313122813368,0.385571225685938,1.46613747528474,-3.29445187811495,-4.56578897668798,-0.338629788106212,1.55265969142306
-0.455060569361784,0.10081938567496,-2.8869556881606,0.353447372500721,3.28952165113545,6.65324792175255,-0.48054113946128,2.93417170759212
-2.14309970934698,-1.18741243794701,-3.50545495026228,0.325512773956317,-2.81368562824797,0.325587740633161,-2.51123068977499,0.4708446249789
-4.2249021628845,-3.15934730026853,-2.93285467968035,-1.93911964311575,-2.4997623575026,-0.227105743447237,-1.22273767481054,-1.04309751751425
-0.495123364409567,1.69252273579077,0.983079617584555,-3.82502079067834,-1.54965355518798,0.869890589283779,-1.03333496243959,-5.71437303505711
1.64297689515557,2.82727947839642,1.75056988409114,1.56093780839137,0.791492092853836,2.47173859241229,0.0666343271695662,0.281671621447108
-0.672341004407995,-0.131965101004463,-0.43755252915021,0.00983846311575563,-0.774923215729863,0.277824896177225,0.165725930624592,-0.743890625268309
-2.44181158815968,-0.136734276733922,-2.00227183790359,-2.79834513794548,1.58349392394252,1.50300167356697,-0.446901109123758,1.82298057971359
-1.41605240022547,-2.04250288088333,-1.10726404542022,-2.39143810987515,-4.82248339522275,-5.20235434906646,-4.78122295778117,-6.41910326735437
-1.1561355516481,-2.14447754233741,0.13384173303893,-1.68384572499011,-2.09325079612784,-3.38282799347071,0.135243064967846,-3.0169154649012
1.92524146330183,1.46882929451704,0.852455345009827,-0.551695919517666,2.93935394456525,1.50674202848763,0.770664810028486,0.3205042807584
-1.43633715102963,-2.15279911683296,0.696328905587134,-0.63695511399178,-5.42174488372858,-3.94458706825916,-2.84061384727027,-4.4852203094467
-3.56986322870769,-1.43397155864429,-3.04560368293806,-4.54942391950756,-3.6832569280861,-1.72759972005432,-1.92352199528206,-4.5323071086214
1.12173884459417,-0.967060071661553,-0.950241963114043,-0.20233796151237,2.06232705042434,-0.0430875910647085,-1.22980449791563,1.46316301294265
1.59320091500038,1.30125527496131,0.0121743675079162,0.125161527286519,2.03066548160573,2.1680604594338,0.94026824480638,0.0708153671035827
-4.35294851309711,-3.09201444381587,-4.00796020800265,-2.99182599881263,-4.34134740125613,-0.912487241754221,-3.6224762891962,-4.17865025140683
-1.66529754188503,0.350862407588711,0.320750060305421,-0.847381062273437,-3.24668279202397,-5.10672786365875,-0.487305486285092,-2.26770786706152
2.43515608031954,3.52030200220213,2.03252112095561,1.69159606979756,-0.800796757305029,0.0518876036951038,-1.52206850810614,0.435545840178573
-2.64546858275114,-4.43381086950682,-2.76823822230054,-3.49699365044656,-1.66049911039212,-3.97078613285236,-1.54758627758844,-2.83266710354422
-1.42832512733706,0.570840742047557,1.07648426606106,1.06457816213167,-0.739422788530277,0.882352564645672,1.86173212402998,3.9355189891481
0.877951092636337,0.233288320244211,0.890617025717147,0.20925228890952,-1.03642503703557,0.911664506360248,-1.01309171686468,-2.48787793647834
3.22096938102457,1.3443684722384,2.97373946208764,1.06836167438883,5.20929017413991,2.55043939374366,4.66089831532481,3.5691990308085
-1.61751521220056,-0.613701623197808,-0.118085209071152,-1.15174829071609,1.75860808649217,3.61497224764505,0.582561311018853,3.44092419263847
0.338753789367902,-0.112315267402833,-2.25836168002408,-1.14501561834081,-0.0456847860220431,1.80216427105452,-1.41593106631051,-1.36445436162943
-2.38786035198909,-2.19120198382976,-1.33897539126567,-1.1192934487269,-0.946227233199654,-0.557075571487517,1.3462822348915,-0.123124325879923
-1.35485334743892,-2.29189090284146,-2.07198008013487,-1.73370416778631,-2.66490571192167,-2.70146767917414,-4.80234813561303,-2.9041909273143
-2.61064903587703,-3.8642546035194,-1.7139942630947,-2.592081577687,-1.25575973982116,-1.97366390050332,2.15049038338968,-1.55382730020753
0.802688914314301,0.273783339494721,1.46252177910166,0.925156432209799,1.54767454593846,1.46530015325797,1.09755737819702,4.40895792181299
-1.40039022513132,-2.00760125175221,-1.44932305644896,-1.27624238359272,1.28567612261704,-2.35754508915563,-0.0263319038742824,-0.246800484823538
-1.22163001452919,-2.55335604131502,-0.417882971745456,-0.707165367813282,0.172675530395795,0.0264633752021555,1.05338262407753,0.411864658468423
1.39527109854977,2.39970158435414,3.23818629238834,2.12256092074214,-0.0105198321646022,2.09057444375511,1.02891385675588,-0.891777958285634
-1.75919710377406,-4.06871167211386,-2.53667896667553,-1.9338270737086,-0.606591865082141,-1.07429483729504,0.671478789206286,0.219608629077259
-0.142913357890727,-2.45717834970183,-0.813501107271471,-1.30024756287485,0.548725228320763,1.20162984079344,-0.327641147266051,0.876157827755499
-1.24534151168816,-2.28056203970925,-0.505800276507481,-1.09891444615842,-4.14092391344965,-4.18194172324775,-3.51654276095251,-3.07743134315357
0.330796584345193,2.39264569545621,1.71303494475174,0.136229359454098,-0.913128275099136,-0.480287952537855,0.459735421488573,-1.62041475508135
3.56346173293317,-0.715405783094201,0.495714963860829,2.95922267965813,2.82189364756374,-1.21022985807659,-0.825823057524076,2.65495400598688
-2.37671652193796,-2.21857003229325,-2.85713101025678,-2.04789068247216,-7.12648268544175,-7.15550848420541,-5.92866263937633,-6.69115749827007
2.03195875894062,1.12510493997532,1.74844430200412,1.76467765849571,2.90903108948077,2.35573630830377,1.35159896379542,2.36771060453145
0.60028974697354,1.48641730614307,0.715202801502838,2.71880275841632,-1.82900159986482,0.49164099718199,-0.562920759787638,1.15374738358365
-1.05352504582105,0.552570068180114,-1.14941116561858,-0.581034787089583,-0.333336325908305,-0.525904818967003,-1.6319238637568,-0.506357683575323
-1.93477689295182,0.444721866669292,-0.598176197861789,-1.09333275654113,-0.296882913072754,2.38801087365531,-0.738579476764743,1.7289381735627
2.58330701584185,0.339194416976685,0.219704554447466,2.23208724900086,2.24317096226664,-1.28140985274579,-0.199327066568104,1.1070724942466
0.420236137803863,1.2545220265788,0.72149445630332,1.65430157233429,-0.0815665296216673,1.72385043990431,-0.911957397760183,1.43205967832201
-1.70146287472594,-0.519135914848878,-1.1444276275562,0.300118953089052,-2.91902551487102,-1.78887776133163,-2.80529370561054,-2.0761106135122
-0.353850345229629,0.490479900390853,-0.588805975532852,-1.34826722412251,1.82691066668278,1.86414922316453,1.91769184785008,2.38335857412962
-1.27744302649297,-0.596935413259535,-2.98802416604741,0.269655682743855,-2.75956358827321,-2.80338685454491,-5.0248365166486,-2.030481239014
2.09497719347237,3.88728635848942,2.32212184517479,3.28832174166863,1.78239432965185,2.26189624992037,0.658983920088745,0.741850346300006
2.01665343773699,1.1140520496378,-1.51612567089472,2.80575099138858,3.37373880892593,3.13904077480523,0.470381794290005,2.30472112569644
2.95304918572068,-0.818072527235587,2.84554032342859,0.488704734114041,3.08648880269263,0.92144445617883,3.41349517561204,1.23258866383978
-0.27425608853779,2.15494822559916,1.67681169480949,0.430521637339077,-0.775634540481966,1.42570978365707,1.95955633565082,3.71169551914405
-3.44224675722542,-4.55161727556491,-2.05133820498818,-2.75564897975759,-4.58572815087688,-3.71402662107901,-1.49570258256639,-3.44738135594503
0.515166479455366,-0.238329598835246,1.82037780314145,1.88974510435666,3.09003672000615,1.68186254459198,2.9503770602868,4.19793517650258
1.13451635819255,0.980023368224988,0.648725353960763,0.632738984447312,0.577850306226678,-0.838609387673046,-1.93700451847265,0.331938326937268
-1.4369856495155,-0.651914501614659,-1.64584126709018,0.812712304874595,-2.17667213194603,-0.862012726323986,-2.57965818960475,-1.42949056678848
-0.480132182181175,-1.70788473762497,-0.767134721490311,0.00749222645130693,-5.49142664546429,-2.92064162924918,-2.88197989171719,-2.16503660638167
-0.648698421922446,-0.292914538136001,-0.140731925824944,-0.440672813446164,-1.86463774136815,-0.607110608146792,0.584988405674657,-1.13402011897967
0.826152582625698,-1.45359331995878,-0.828889168143279,-0.681481742170482,-1.72423739770754,-2.21338945938918,-2.70010188965051,-0.937531365551669
-2.32146555736471,-3.95701512186456,-2.15523940322812,-1.27223353162324,-0.414066858963406,-2.3766194707248,-0.554023342203082,0.196333216063758
-1.28077845535293,-1.34648318743554,-3.01768824199428,-2.47010312831015,-1.22025690020709,-3.19886564096366,0.289981697155163,-1.69996282737314
1.39381370193368,3.13476122412628,2.59472138982662,1.22737784481962,0.159132335616435,2.5727239222532,0.664298642708725,0.887301939456533
-0.711074913082632,-1.56126170927656,-2.52765620387895,-2.9067156332722,-2.87710098748372,-1.26359512796089,-1.46938879837726,-3.02570257951392
1.91210877968898,0.709028565789241,2.19042524295604,1.96500724890065,-1.03837633685477,-1.49108516232993,0.706679567092925,-0.256666551053103
3.47964034808132,2.21266858644687,0.603422803464202,3.05671506348947,0.662507679192725,-0.901653863980615,-1.10867036439483,1.51407172656689
-1.32459322901718,-1.56675773721834,-2.43327799474654,-1.33584285222202,-0.684912989628247,-0.379696144075014,-0.541627664417626,0.961932170721937
-0.875325734609389,-1.48437279088982,0.765240533452269,-0.104806793607003,-1.05615546109853,0.929834385348008,-0.380388803307524,0.412336955999896
-2.54411148447798,-1.94398561667035,-3.61856590413463,-1.23837283000812,-3.23086207328988,-0.225479546924371,-0.316738301412213,-2.34338473657162
0.17292075748277,-1.4443287965206,-0.401643965310188,-0.295148066873128,-0.842386633691139,-1.09273457069979,1.403948048963,-0.544883584600727
-0.0821389919124403,-1.47103842565216,-1.15240321494841,-1.05830654797096,-0.606317872699307,-1.06591682025495,-2.56567066971534,-2.49182690995263
-0.933804493563328,-0.499696956714518,-1.13275800754296,-2.39430801080336,-1.49077282729292,1.02178019529816,-3.11039159000055,-3.73843097670294
1.45340026787246,0.0802412805246779,0.243256607008051,1.6160604380261,1.16204210943649,-0.804854728195117,-1.72305613439241,-0.521147151400779
-0.783986659894676,-1.20725293690757,-3.50945714779342,-1.24072791932509,-1.17667435776993,-0.584387491263342,-3.37448994842412,0.0206440438405704
1.32368882630892,-0.71212249004341,3.4006660432492,-0.449197099688838,3.72071121036918,3.19675187044126,3.96905452147451,0.171963986273414
-0.480037929803849,-1.00450275319233,-0.917361949242262,-0.652500360785381,2.08444924343488,0.884313151272744,2.03749669957391,2.12371779327946
0.517455542751946,0.399401356291293,0.870315433124187,-1.1358105300554,2.01394686172032,0.254684446539994,-1.08640370767116,0.77730747877917
0.780283940733525,3.85379453311108,0.529782940598604,3.54826278487353,3.23436704194071,4.93721817439868,1.47702307171119,4.09512961852777
-1.5409808210538,-1.57001610569625,-0.468770495417644,-0.0113011671814815,-4.32597422779348,-3.3602540996586,-4.48593845416095,-2.74992226434439
1.04963552390444,0.338751537834803,1.85332870241727,1.8166857514936,2.13822334855153,0.682319779779694,1.99292405928056,3.2162831885425
1.93531347369309,1.9212564727563,2.67980788737918,3.74743630702121,-2.89222414690351,-2.04867954070801,-1.67615404937257,-1.122528105546
-0.913353917888989,-0.484024433883916,-0.24953000307418,1.38157773035766,-4.07789961923712,-5.20182098160718,-4.12513917344462,-2.62675373790455
-0.490511721221238,-2.31142912733962,-0.304036865725238,-1.26970967372883,-1.38711889995413,-0.739979318237301,-1.3068696061857,-2.41555132331972
0.658246192453677,-2.05347500153551,-1.80919555464031,1.26727083684308,2.98020314258567,0.319109828798726,0.370026882616776,4.1531971178669
2.36079458097292,0.595558315538484,2.00837744181258,0.377924338576531,3.04334758678549,-2.28814218048821,1.19607121962646,-0.253715563759266
1.39721124789005,2.28853460164159,1.63588168084577,2.07214614780348,2.79535236345316,6.26733777708517,3.68294986606756,6.98362051187478
-2.98671554157787,-2.00030314609777,-1.28971534788972,-1.71603183538211,-1.43336234551638,-0.999194665130807,-2.46324646730838,-2.96926846728566
3.66948975072813,2.49994126873354,5.19615736343615,1.50447579263691,5.6684543928799,3.96204500467347,5.19905174325415,3.67383455456504
-3.62250987595753,-1.09962585761756,-3.18520220651726,-4.10776766569478,-4.73698779905037,-2.04758013341427,-4.6691160366839,-3.71724410022414
-0.627756111502185,-1.67800754258537,-0.212255551053005,-2.53579943349148,-1.84207473710854,-0.510574710672468,-4.65848040004591,-4.09535737497912
-2.66887325126586,-0.875404494944508,-0.206180661591846,0.448251427620053,-5.2968042430323,-6.341604605861,-3.83480939813729,-2.34403774466581
-2.48665128503699,-0.845371677453534,-3.35247635182181,-3.59480285150938,-0.644551492084795,0.503185872571009,-3.22946450898866,-0.450753552866248
1.08600384990517,2.34722953784411,-1.64908871468972,0.780821521648665,-0.343818177123755,2.33375159552853,-1.80536213979989,-0.743575257282973
-0.904989479079625,-0.161010700441057,1.17850406900413,-0.117003355364172,-0.397207222463568,-0.507161787851293,1.92748795971819,1.44881287746806
0.80794690783523,2.86408792757646,1.78887416517179,1.1342021914974,-1.68206661418402,-0.998793141972162,-0.827846390063185,-4.02043368406759
-0.0267493706000555,-0.654317402344887,0.692947867107942,-0.231083533688513,-0.100159072184206,0.275809499806156,1.280592710856,-2.06928743461244
0.858640887254219,0.94877599492815,1.34075213308857,1.39714068324658,0.680149962367849,-0.255748273094591,0.4631580192461,-0.277527070149535
-0.559687051118684,-1.46875539014133,-2.78055220214617,-1.29297845847042,-1.1214810023594,-2.73280133585493,-3.866366389303,-0.94214057595368
-2.17417143907633,-2.43594189529976,-0.160966031252161,-0.39521030181926,0.987936052029298,0.588851140960012,2.3496413830775,1.75629537225342
0.525523101585852,0.0422389750681615,0.35306364038489,2.11561355603579,1.64051963053795,0.773893100089299,0.794394034451301,3.15604235425664
3.39698373521477,2.03628780550509,1.89185797309484,2.16203187524914,6.09908959336736,5.1432394354085,4.99829230979841,2.98115011741738
-0.376322887196133,1.07120590640319,0.0603041789063012,2.22915444838469,3.06500600823119,2.74850356793344,1.11188010350373,5.03799360765139
1.24263642278854,0.587146420326391,1.5897502277105,2.67994194543405,3.68168739329076,3.12358720967548,3.12932853589408,3.18199815136274
0.0960802697040218,-0.764279363516529,-1.34816093501962,-0.226460853000449,-0.957682286425623,-1.80397650622793,-4.4275916339596,-2.87238812079648
1.77539748394794,2.20088873223061,1.63448390212919,0.910734207961496,-1.83258385870679,0.596549446679638,1.20734192960151,-0.774331176115307
-1.11626357143957,2.85167583856803,2.92390727590695,1.9429706403092,0.0609153439565835,5.01318798465349,3.19191833344024,3.17454388706024
-0.0286991611306052,-0.162260364793118,-1.2233267208487,-0.127402238178798,-1.50127418995869,-0.756068241766537,-0.858509788734824,0.229094607776976
2.13011756188691,0.97375970144222,-0.986833355448079,1.61752558162935,-0.345803662634783,-2.95190512494233,-3.87344700705263,-1.81524661554356
-1.531280628733,0.0222121118466282,-1.04187832358233,-1.09623279542749,-4.0086035304441,-3.66196980209003,-2.95368705200313,-2.91328124679709
0.349716450328422,1.03031151885582,0.816632704402199,0.209198984849487,0.830956891107017,1.29861948224893,-0.466289035543723,0.434283051914085
1.19306466672391,1.73287648483285,2.45004219776526,0.0829029311484067,3.33832681652812,2.4210464439722,3.55551303195507,1.97936390500037
3.35167173012208,5.79579066952259,3.9672759882892,4.11336265063323,1.68038529473637,3.28492084818661,2.57541843572848,0.784380112241897
-1.89730430323031,-1.53788325883181,0.510505579045567,-0.51967399591546,0.278832464385596,0.107239551276427,0.905806903057957,1.03867382961608
2.25386632834655,1.94496835728346,-0.992819824618775,0.743784698072757,2.03592347501296,2.73555532926155,0.208439421519944,1.420169269379
-0.359892672834496,1.65831813524863,0.633566399929747,1.03336938364891,2.56745984416121,6.316898137577,3.6941219318603,3.53834836921046
-2.49186193381757,-2.2169924492747,-0.720417485131836,-2.21266999268935,-1.50655621458729,0.230050933132976,1.24077827393922,-1.23358016610475
1.19791401839435,-0.0338347553904502,-1.38446974948978,-0.396691616039573,1.67327613490859,1.34101364075777,0.577086942491918,-0.518707789234115
-1.64394114922374,-2.9776177584994,-1.17124234109615,-1.08697645280905,0.259021873150402,-2.97538453945067,0.866115436799048,-0.0688900948401414
1.79712483298465,-0.535363217476203,-1.25686798315769,0.427815117456265,3.6138120902282,1.83364669968958,1.504369709283,0.453113545894769
3.09951213318008,0.7180377187183,3.94348520903725,3.09954732097301,1.0133118589182,-1.08010052951466,1.32279305919467,-0.042599563762076
0.280866728796034,1.07963126596145,0.862096063503761,-0.874603646256956,4.34795241368271,3.78150176299517,3.23171137318738,1.09988205896891
-0.517972505171352,-0.688481699468461,-0.189114142228486,0.344230568037748,-1.74826885293541,-0.660358709702873,-0.511848334628545,-1.50388133955125
0.219824041436102,1.50676537153254,0.479703141559193,0.25608635371672,2.5456098506534,2.84215528496926,1.64509033363027,3.29447143849547
4.93442175275536,5.60518260685539,5.83002159059271,4.6457226426077,3.59679349006173,3.54228768932194,5.56510228565662,6.89748831423826
-0.68643931507359,-2.28460290858367,-2.42376718406227,-2.36990881056798,4.47759148876,-0.647165151603681,1.57743688685381,1.1963828356801
-1.15099643667737,0.0171475842434172,-0.397847654855883,-1.03818199472064,-1.7647681094999,1.08112990072752,-0.695128470755117,-0.391545554318673
-2.23369283622936,-0.576031963626656,-0.450634622115341,-0.0633416853734678,-3.39859006336474,-3.00940303513561,-1.93217287514297,-0.460551792108639
0.388623353328977,-0.55616038287341,1.56954106415748,1.53316760648053,0.643653660450297,-2.63712306584977,0.475255861620008,0.442218200787064
-2.26936768550279,0.205141145740124,-1.53981336495669,-3.48032322532045,-4.75244130562748,-3.01650993041553,-5.49105775445689,-5.40246394407492
1.11053718807303,1.67246467220454,-0.790646864226925,1.8623008766137,2.6639831296283,1.63595952767383,-1.50436935441623,3.57875243323513
-3.80991485260491,-6.31594359261407,-2.9586436488091,-4.22381416088447,-3.08228871563966,-3.52166826487012,-2.91892962142737,-2.62146832553044
-2.70712378668891,-0.571222944400576,-0.134353708114789,-1.14521358181641,-1.61940856652946,0.193432959206959,1.57122498353994,0.888656666222898
-1.3851959136858,-1.50394270226931,-3.56187499728263,-2.1753638888784,-4.41822029613129,-3.91239703886066,-5.40696971831009,-2.14136629830056
-1.00282202777331,0.368863958077274,0.431048557277484,-1.22517383524838,-0.242533874107982,0.270666475821871,0.783552485122712,-1.53348013858254
-0.363208393789974,0.365888861521794,0.858442847151091,0.0150006500057308,-0.13346501509069,-2.13607159009233,-1.15897109617356,0.182417823810381
1.05256468239001,2.74036962923778,1.74410845113718,3.09181434048919,3.05644496261969,3.41289044145161,3.62947604895243,1.98405965499753
0.190026691171382,1.76408019712911,-0.744062494689567,-3.09648889088316,1.21852931326911,0.343798923384564,1.11279258959095,-0.739088928923967
-2.5415895973326,-2.18168456254107,-2.21670034896271,-3.03988260654849,-4.25327285106845,-3.9265654749543,-1.09216951298577,-0.648162165186487
-1.95775563412008,-2.02450000495651,0.63230664476467,-1.51790643215507,-0.404911134449199,-1.86165838604917,0.68467709905354,-0.975352359492569
1.72292226923894,1.6071266984303,2.25272362770789,2.25430530980087,0.334626974081876,0.91432203593595,3.65991714739129,-1.41232787218386
-2.06167672911852,-1.06845025205892,1.73270786451982,-1.19006445470344,0.938452788371462,2.3807612868439,4.55279426928738,1.66162560459276
-0.802071989348569,-0.762712972718942,-1.6564842811197,-1.20879613040566,-2.52060449832983,-2.24757750256746,-4.2939425521242,-3.48886075847324
-2.99920662614891,-5.13742218045389,-2.34646421403223,-3.66598896190725,-1.46245799008356,-4.88300074430983,-0.646839377461277,-3.24781104175869
-1.49937782973635,-1.6023234078747,0.88381123263161,-4.38522883312704,-2.77615250144469,-4.48087221069101,1.81573048510129,-3.72691026914007
0.862148539699093,0.892512205380054,-1.19272457763985,0.0440052249136561,2.27924966594968,1.65149495982228,0.888156076407198,-0.263125457867842
-3.84211960242282,-3.49739061554785,-2.3774122882875,-4.38176821132108,-3.53974054496265,-1.55328848444973,-2.00049154491385,-3.15363675360223
1.26263503340241,0.401200858139281,2.1292123823988,0.525520512250667,1.70322945279644,-0.115654049361156,-0.816559963303234,1.92027049215909
0.829279249134231,-0.492967646701968,-0.150385989063592,0.668449489994431,-0.114758897194581,-3.70852249400197,-0.303472289897079,-1.92141939006209
3.26098844086396,3.39504230780277,3.77600299296911,4.4533790085942,3.07933070672028,3.13635089246008,8.18729933423783,6.77341550349225
-0.852108339366455,-1.94980065594123,-2.13683603435051,1.80042078872794,0.242463727527141,-1.05496545511476,0.47443341671611,1.40123440101884
-0.363019017536635,-0.19976702250101,1.28598396850043,1.42177365182962,-0.949681819941829,-0.682976800504607,1.00654580145191,-1.95653026754696
-1.9222511248802,0.323462265708145,-3.44905375194549,-2.52375100274581,-0.398356690064962,0.341381713461518,-2.67539633152505,-0.477545246071571
0.0302618784921435,1.84039412864761,2.0044078200867,0.377858783750232,0.942796174339172,0.562843840431262,0.484740619638444,-0.337732088930798
4.69118168339039,3.61803398085513,2.68363283580178,3.29756645345564,2.94702330991455,0.443673510607714,2.35992447159805,0.00140943746396795
2.20454187718469,1.78298857182692,1.98055651499478,4.72234727367349,2.75496623540146,3.25324571194076,3.58570623719049,6.60968669417237
1.72960892504791,1.0285020713958,4.01621213018244,2.6851207751341,2.6268829504254,2.45647169645103,5.02004884801061,4.32795106850835
