"P1","P2","P3","C1","C2","C3","E1","E2","E3","S1","S2","S3"
-1.87074165949443,-3.54130502556347,-3.24117392348351,-2.03516285294943,-0.0656786200923322,0.778668964258729,-0.793178532402359,2.2476605099393,-0.0992069852981971,-3.32034717393561,-0.136739218475512,-1.42184860028588
-2.62488672875546,-2.37764226986195,-2.68898468675803,-5.46128758355332,-5.0056329977883,-5.35384564699319,0.163097615099436,-0.918077844577388,0.725254653025486,2.4142579034405,2.19374018077228,0.736477571760991
0.57692147104623,-0.727963423011959,0.784195135673129,0.324766345680089,1.14964992480711,2.30521999127541,1.29220798463931,3.81139769818172,2.58876419819627,1.35210459960168,0.667930303170519,-0.0301027123748454
-1.28647025721884,-3.08061982335056,-2.63749622677076,-2.45276005307093,-3.79698736872278,-3.60944300462366,0.621089944246376,0.633435581395178,2.43112541621474,2.41588097393906,1.16536302818599,2.14870836323209
0.180501376426777,0.542121815120138,0.0489433567733549,-0.852445721471811,0.186417959541171,-0.51458885090535,-0.124359390022982,-4.17821459361929,-1.36887128568995,-4.23806230783124,-1.32810981659745,-1.33277321479839
-0.693611794855882,1.77459696483025,-0.501862668063448,3.51616290095575,0.450925320977113,1.4307987193129,-2.43344496522225,-3.0140453818727,0.320170796271893,1.21585043011882,-0.0148483456260236,-0.252887767179491
2.31972374408874,4.21976573679543,1.93846305956488,1.55291463065851,2.48644285839669,-0.0820183470346353,0.825129910616912,0.66357800169683,1.40833608485117,2.25625740132344,0.0916076452639285,0.545188163113005
0.386586199711738,-0.583246522899885,0.114403233714875,2.67390768132168,2.36727466895981,1.5863775408702,-4.15410333077955,-3.67459840784391,-4.94239293533724,-9.31439487670274,-4.60360059235171,-2.75053895789594
0.860058930270585,2.16603835276912,0.26589706796794,-0.188758072262974,0.598221737466751,-0.560094934515774,-1.03169440779593,-2.44383070440368,-2.74488277419559,-0.773641486571291,0.189313953379082,-1.48593524723597
-0.318772908257816,-1.33752293866701,-0.690642874410173,-4.54044743113044,-4.65060993581021,-2.1144609741146,-0.565649486761242,-2.08886291625377,-0.41608867990649,0.995728315230674,0.0553904944582837,0.84928566660217
-2.83958981620451,-3.74428097039188,-2.51627929487172,-5.47118695684291,-3.80121986416092,-2.63163588969044,1.24444061898685,-1.95249345547741,-1.4782263984882,3.84148407620595,-0.765733546919535,0.717808907554604
2.5690880951063,3.0489498220587,0.613756024379951,0.367572568612143,-1.64483378729197,-0.968276685557826,-0.971409642107387,-2.68959685026795,-1.1862652697075,2.75330537411801,-0.7775545469754,0.641787881446145
-1.03928785675339,-0.40858448477343,-0.776435604922801,-3.49406339708749,-2.06068016367573,-2.86766273361614,2.52925759616088,3.59255030786865,2.7409484593892,-3.92882232265067,-1.89503432716328,-0.634124579920301
0.585870195859866,-0.270372435119798,0.14875248197676,-0.283459219293688,-1.26988674697561,-0.39465876255401,-0.0415210587000896,2.14877083357974,-1.97989688723863,3.5463459015583,2.05877928244492,0.757408178151751
0.502144579860939,0.0440568478475148,0.155596703774401,5.38953740237887,5.56185452175417,4.72896255800507,-0.707488780030842,1.24053191449411,1.0390870554514,-2.55782412482515,0.0625145763731753,0.451613389401984
1.03746216067745,1.26680684634951,1.57512748638202,-0.654726165780009,-1.39805486944208,1.07377743783497,-2.67477493733129,-3.71460801896718,-2.55277359671515,1.01543959623597,-0.428138012166304,-0.93494084242095
1.23995733901362,-1.03130656851868,0.758452019886579,-0.0513281137954703,-2.47591360597673,-0.981050564043128,-2.64045218004825,-3.21136708497028,-1.61769109898619,2.15283056946947,-0.336127205736175,0.818882395245567
2.2390945149775,2.24505909607942,2.28598507758896,0.563160450543829,1.51400486030179,2.88201233793231,-0.311327234814848,1.2623594390221,0.00254958567417421,-1.58062422690947,-2.16391483833971,-1.02203996339714
0.492959142834179,0.811591138161842,1.44860200767598,0.632585488456233,0.365938692173245,0.172111106419803,1.00043430573826,-0.385287064636139,-0.248476705121375,0.569031723616605,0.417499581348643,-0.162473332766459
1.06676933423237,-1.22687635592687,0.927908561245296,0.691053072397418,2.4911161415609,0.587252029375783,-1.35770584883614,-0.763842341586585,1.64102805551079,3.45713595788274,2.38597578222001,0.80136306368344
-1.51916707180276,1.07367748678615,-0.588967596348344,-3.10971346384298,-2.04153742481441,-1.37945010946189,-0.118890319358732,-1.28550088570435,-0.929984414352198,1.59029692653397,0.0318655381519315,-0.215002348017849
0.694307471162387,1.50298920071764,1.40878600777919,-1.5518155875727,-0.661677533258368,0.425582966400493,1.89415604432743,1.35514567856222,2.5226713056515,-0.308173073535464,0.903217301196727,-0.746251344497926
-0.840255316225727,0.378136335267472,-0.844965461243042,-2.43850853048967,-2.34113821624262,-2.95604132252255,-2.5585195622078,-4.66833101719634,-0.809558485502943,-7.74582933237483,-3.08553378213753,-1.74150868787269
1.82645493385964,2.70700947908391,2.18701454933023,1.8306675078692,1.41186718083948,-0.320600214688483,-0.689136791529329,-1.36224574456801,0.803476485780997,-0.548610146242678,-0.931412559594474,-0.447745546455014
0.358950817178994,2.58296294601434,0.769812216854857,1.81600523037545,3.34971592074604,3.49711371467497,1.85461066269734,1.80339284363807,3.7049151140689,8.72521160906985,5.50518374757189,2.32549514923214
1.18506220217022,2.55113334925386,1.54386335114739,2.50500888662184,3.3636637250929,1.80272638964279,5.72360484403444,5.77427910319729,4.53242903767523,5.66423193456533,1.25218050550996,1.04131996430173
0.50588838491649,-0.645506879868549,-0.699065147212236,-0.811798922863041,0.206484535169774,1.2713355087996,3.14560723648025,4.11681623611032,0.973063071766037,1.53588432839287,2.49278161881428,0.383641461511272
-0.670325928459834,-1.07928393235524,-1.00678681403117,-1.39662695931161,2.00513785326042,-0.0160268117998557,-1.2991020036215,-0.846969045108264,-1.0798144919078,-4.01173261620913,-0.51329846502845,-0.955952499204656
2.70717695275022,3.39856795228011,2.63164146210327,3.09365900529784,1.46692175492234,2.63371863174758,2.55345963398697,5.62156361186877,3.16359467768004,4.31602122150854,3.59759173983312,2.66601509313867
0.440750587058872,2.76935500968222,0.168480593455022,2.86678816123489,0.893094024335412,1.02595335447361,-1.54908039689736,2.7759667102328,0.0728110100192271,-0.0779660305371925,2.93880960653676,0.387103836342436
1.42573717300801,1.15269060535035,1.89689887049416,2.13484446022694,1.68947819734406,0.0461889721564606,1.42200696656125,1.61290041844914,0.130416552099958,4.14072964217235,2.52422741202553,0.369901406209298
0.208315880754823,-0.701514061147334,0.303494420860893,1.49587524808573,1.73310233454374,1.4509773999968,0.549039731423425,-0.107153077584195,0.228561909808373,1.86597886543296,2.53137073145273,0.423590869754751
1.33179396600203,1.26670422975692,1.20620882442096,-2.13618023666056,-3.72222686077424,-2.4600784638771,-0.0691118172102914,-0.524196568110291,-1.25069791620597,-0.476280980813189,0.406510777816,-0.466436554141383
3.76199628419829,3.02504685644162,3.23601095075437,6.50184803142529,5.86395794623591,5.23299300914694,0.303418238455707,-0.594860864219465,1.94994010316911,1.03743446234728,0.460538486960601,0.113761213656276
-1.05309123070785,-0.162896159330451,-1.27758679816739,0.912008582677018,1.50450539611629,1.94069657413279,-0.292162992688327,-1.92185386265976,0.541375580770484,-1.05466609697651,0.193267225562279,-0.892940121992709
0.505241017264803,2.0924007356103,0.993794517604302,-1.5291660936705,-1.12129525840992,-1.40772806089387,3.53831727448261,4.06023613482314,2.33534525750421,4.55410574964875,3.10184634616579,0.975379713224973
-0.683436336309412,-1.83992368639697,-1.7246133503517,0.443807543952557,1.41371666195026,0.0683601829770888,1.88596452786303,4.62674374636305,2.16873944936219,3.3586009955255,1.20456285128521,1.89363712976542
-1.8410731617886,-1.79774551054153,-0.972190545373793,-1.16772436507921,-0.87307112049249,-1.59553852941117,3.59786841413575,5.03126507332953,4.04611805319587,6.54543346400289,6.10834106551055,3.88046499997036
0.767101887149037,2.53714137487946,1.45494441180848,1.59652575588056,2.75475825165785,2.64036932152106,2.1859949965272,5.64153480391956,5.36282458829944,2.08093245210187,2.70016060521461,0.294712010316401
1.05777864947541,1.4165680056444,0.610051047126999,-1.62429428262277,-0.228337497694484,-0.914527170732063,-1.32112184754563,-4.09222403518695,-1.1377924892422,1.69359184307532,1.84961444029908,-0.47942053341249
0.194848582255506,-0.0382170131775117,-1.4525320057186,-0.125732582548244,-1.21535684288953,-1.39517784653317,0.822834847851716,0.24836672150428,-2.11853023780332,1.2600599281437,-2.09922762313703,0.51149140395661
-1.00111934843131,-3.58139316245258,-2.57446854058279,-1.96947180224672,-2.83544539078802,-1.14365760685751,0.139255830531929,-2.47269636267436,-3.9801809427327,-1.07886823537265,-0.761254808615894,-0.781134502449783
0.894896331098199,0.241081551312966,0.744109867339051,0.0256906249847981,-0.323853966257685,-0.679794304737364,-3.63421940659919,-4.10723784786822,-3.68403803484635,-1.14297334531317,-1.3056099452957,-0.61383340353653
-0.0921074255431111,-2.83988713160725,0.805359075422292,-1.64738217082292,-0.446387264700848,-0.12785019847201,-0.881974056577768,-2.71511097985118,-1.6863038057661,-1.09660285079345,-0.777014524386664,-0.818512877752586
-1.73926928804981,-3.51618043442216,-1.48252176042238,-5.65342165750851,-4.77215927034867,-4.30476316721659,-1.61064333198784,-2.1762149517295,-2.13852257295104,-1.82453230838449,-1.2630882584944,-0.192551760899323
-1.28646099692723,-1.84865641284605,-0.849695007829083,-0.854046383475713,0.387618867410599,-0.381501418515499,0.370341303344711,-2.16812895201629,-0.327401986208767,0.513761834816504,-1.46461258625587,-0.998069492078779
-1.75728187620373,-0.404595802402687,-1.79342314976999,-3.11775837308337,-2.72763592086832,-2.43483306430193,-0.582764775966702,-0.739853545338501,-1.11091615705976,0.075659442839845,-1.42506866365361,0.203665737400692
-0.952014115650852,-1.4976166385653,-0.582164331091765,-3.05903407336727,0.162142829878637,-0.755276215706871,0.890824664140969,2.47990390603389,2.28366723960642,-0.514264735954531,0.599122049078869,1.62557919698295
-0.0429851816491103,1.11110171210307,0.67277727009352,0.920919260122242,-0.207958631480076,0.164391059979489,0.0180551085663498,-0.660191358157235,0.750271861539949,3.64838539140934,1.96285015560086,2.00294900367053
2.88044849185028,4.77121945692072,2.60609605239146,6.47422392792376,5.58542250913058,3.6553858802665,2.01857099167974,1.92658335976499,-1.02693542021863,2.34741491763971,3.19325205844766,2.42303804570769
-0.66279431338431,0.404153331394032,-0.413332725860336,-0.829023444987457,-0.895205839204873,-0.890727128108514,-0.250064578393785,0.618432716106426,-3.195522531499,-2.80578565724872,-1.02691974227536,-2.41085110541985
0.937335999795998,0.09331488836353,-0.911819939591896,-0.717618719822479,-0.815906600477402,2.58879564281988,-0.653671713590731,-1.27754873892442,-1.64205487832774,-0.792627592284489,-1.80233965049095,-0.820757243519478
-2.15564867476578,-1.80531218675128,-0.906261767831852,-3.82028857105779,-1.7280990032004,-3.58295897902605,1.37782491467667,1.57481920487556,1.84389504791498,-0.234563487538488,0.770924304943136,0.838946138292303
1.38599140568628,2.39517215961688,1.30546647645639,-1.66426294588483,2.04578694395205,1.32118204831732,1.52298343246529,2.98838042124808,0.375503079132579,1.67064530053225,3.52478029048945,0.888101531006257
0.877909386174096,2.51500337358726,0.81430099974595,2.82107375965469,0.702453525860915,2.06694053154353,-0.860459923656082,-0.158833342498525,0.584163608861381,-1.01346460645992,-1.25034817076416,-0.672730054670419
0.379234034176794,-0.923614725686059,0.316014248104329,1.60578725252362,3.54051444070079,3.00089646525395,2.65860865991397,0.808924118643342,0.0190590627095732,0.966794669614449,1.65671271895063,-0.286703727887632
0.0346811761875131,-0.43970458258507,-0.354434574363358,0.185246241395378,-0.84407013601025,-1.33161576730004,-4.56105996398311,-5.17558813640268,-4.3230856983727,-4.47043770763192,-1.06080649560421,-1.15893349221014
1.51403234732594,3.48061588731556,0.816631728043312,3.34228967964824,4.2847537686712,2.71979049487216,-0.950575515482854,-2.77983594195325,-4.48139982459015,-5.17905095998128,-2.75691516771576,-0.665068878021598
-0.975905864072025,-1.62095912924024,0.424090863986799,-3.2931594206251,0.328814791110561,-3.07576780571355,0.272113375369631,-2.45410465553722,-1.6102534592555,0.237360221179376,-2.66928819375518,-0.574814540921813
-1.5408369950631,-3.67052628077707,-1.5965970851901,-1.22183488897242,-2.04486009800304,-2.6288193752151,0.667339921684772,1.81982279354648,1.31821595083634,-2.28527268604507,-0.806612577510369,-0.787262656289511
0.617740852757174,2.13990303060927,0.876585094371732,-1.62943424668588,1.91317074422271,-1.03778388685319,-3.2085615897755,-2.01077292525794,-2.84105389993086,-4.05805833510927,-0.001889128954561,-0.742123039153098
-1.63181684194495,-0.264964366379615,-0.566200094248679,-4.03639546887067,-1.24405376989356,-1.22077841922942,-1.81111877729589,-1.51882366337097,-1.43969611103545,-1.4766743142946,-2.98382119282818,-0.760341296576312
-0.926535092626901,-2.87310531549685,-1.84741845160111,-3.57110803774847,-3.26128690226901,-1.83882671562985,0.0240761667526097,-2.30731652634604,-2.91016331603854,-3.18887502532145,-3.11782072625003,-0.540119310287201
1.87576485461748,2.9747286176058,1.49556065991706,3.06690805628662,2.73966956037884,1.45484269601554,-1.33034153822353,2.2866698890014,0.929108891153393,-3.74010878128057,0.465166206925319,-0.290933722660904
-0.162214876543135,-1.65940209531173,0.615048835075371,0.616216170646127,-0.966779888405997,-1.95845965798516,-0.579148260208126,4.38868272936993,2.07668926334379,-2.7689857300476,-1.36914895580516,0.157142440619255
-0.397472214731909,-0.556895430042743,-1.16353194442007,-1.20867535358667,-0.287954740100142,-0.922597859916053,3.14875938259927,4.40856440159972,3.7023364860958,-0.745810075639735,-3.09653878170277,-0.406597436625265
-1.6299111051553,-3.31277476771848,-1.78874078143929,-3.92923302968633,-3.6711407435239,-2.28801370975317,-1.92261206547546,-5.68515230649533,-5.00840245355648,-0.0894352633891274,-1.77123654141619,-0.547701612411803
0.625556552117485,0.388624528981176,0.250668472346119,-0.376024596509025,-1.63159767702837,0.533547781544141,-0.240961727730884,0.578509904495167,-0.617598431266567,-5.39578990078273,-2.86831621004448,-1.32529160683927
-1.02848789125996,-0.265652919400498,-0.111084064028898,0.78363886684473,-1.19978356575095,-1.18483199293466,-1.97399547125807,-1.44899990351953,-0.506218438126299,0.0665263780378279,-1.10466672911447,0.681294258554498
0.812507902149876,1.1390195290566,1.06574222289904,1.31572609693424,3.06471312184681,3.33016867902664,3.9387337263964,4.73715324125185,2.54020358766412,0.830387366940287,-0.367546676137319,0.91912364862974
-0.796873857246309,-2.01493302958528,-1.3169041903796,1.86762907363301,1.89333922231843,0.546729875287766,-3.88088381724383,-4.70637495557382,-3.94517127610283,-3.62417827895702,-2.06376850187429,-2.79038041962712
-1.20644823114771,-0.18517459091377,0.604261248470223,-2.6024287759916,-3.10033803895828,-1.88815959904816,-0.152797319363035,0.667134547875011,1.13738192213742,-1.2089061539131,-1.02879856191074,-1.05737609118245
-0.149040152313813,0.47499381018901,0.591638584984884,0.350641418317377,-0.343964825367455,0.188149752424213,0.983691582966845,-1.36625228373796,-1.65246199857812,-0.740254060108031,-1.70936229530633,-1.02407240710955
-1.57449760483377,-3.79810175718999,-2.07826600095277,-0.204589619450766,-2.32581754110169,-1.22876418853738,-1.26560717916432,0.848590031227435,-0.394977235637462,0.867254918961254,0.405848053451656,0.756378703477857
-2.97151848373593,-1.07682143746561,-0.678214142932302,-4.58248648043445,-5.47765241293969,-2.96976430889504,0.292401599092763,0.340628020866982,-0.784076575369052,0.635262491134994,2.23333974548696,0.786255197169797
-0.772697821786984,1.04582679445921,0.535622767156463,-0.308987315139216,-1.14788455914769,-0.650282651535922,-2.71222333370935,-1.51662066501923,-0.0563314740836088,-4.63910997467838,-0.753249862532406,-0.615471307724699
0.220392868889083,0.187373626806819,0.375711204212599,0.0649380136332215,0.810852133491299,0.235406389393341,1.3771439550863,3.40718730360614,2.3181612988231,0.023213178837881,0.657095812086494,0.359984601943718
1.2844212895263,1.19486343050543,-0.316305631043272,4.66859503158389,1.8454634491995,3.43919666500469,2.35552705047375,0.130998798100245,0.386770860924156,-4.17362254177594,-2.87160321854021,-1.6897191696678
-1.93025253953572,-0.681339463194816,-2.29692100196947,-2.56895537764075,-2.77025716053815,-2.67297723491867,1.92510554085183,-0.969065146146945,0.128858028382741,-2.08739052401753,-1.82022810171144,0.161111559790026
-0.949617568182847,-1.66186017064058,-1.53988740564679,-1.15300543594247,-1.11380960211102,0.833679189869948,1.1114414335365,1.02515774081566,-0.172836244734559,2.24573660953662,0.519477560005442,0.606250787542291
-0.536679676716118,-0.126044343561294,0.305963725697052,-2.441909486646,0.205717326702363,-1.46749369907407,4.19326476273996,5.84736731034789,5.0535790933403,6.49205964304469,6.45658613277268,2.49892556934632
-4.02700956037969,-5.23769701033179,-2.29713772869862,-2.94287414833427,-3.02703594173431,-1.80611511851938,1.19865512955985,0.743382275123568,1.44286649286769,0.919638956848709,0.244097926598897,-0.473521315802843
0.36804094875118,1.5822779312354,1.52938804158282,3.35643753311691,1.90770622636948,2.10260015126447,-0.632584813061789,-1.07544110394666,-1.79908268575739,0.294480490352149,0.962760516976492,1.07796250685159
1.24512363846504,0.819879264727006,0.392697782142457,2.35554535550962,0.49929362400243,1.8534635926557,2.37959602034082,1.09236755279186,-0.0685730323540764,1.90742589903389,1.44952428094281,-0.0579240168180738
0.665641090073835,0.0426817187481266,-0.202684360545228,0.892189159611009,-0.356428153332717,-2.04468271647482,-0.750311373329672,-2.32686289811786,-4.74622710531787,-3.01488042878162,-1.50712180479695,-1.33012265640638
0.193942480821244,0.497412383245996,-1.04400308688636,-2.47652896996417,0.530294876628832,-1.94711882657102,2.52960387428013,1.59413991923357,1.91146966987202,2.93375632978889,1.90090084837933,0.222022892779777
0.614516505380904,0.858710299210343,0.739498751272838,2.27987020985538,2.61600282450489,2.38546821486108,-0.0732717079490347,2.60805020322741,0.910138762886984,6.11166151172601,3.61268610308112,3.05513696249499
-1.62455500775537,-2.05736652896954,-1.17262232214795,2.35858333482686,2.32136200522086,0.344244461842933,-1.19940779554173,-1.44157574621789,-1.85281822470557,0.958897628791403,0.0833475348935676,0.600541505773313
0.0608503457982003,-0.0884690475243435,-0.467323170554669,-1.32885407579978,-0.169280208283778,-2.44727491594662,3.41877763335513,4.49016288455155,3.6264063437961,0.300754252980554,1.18063682360007,1.43208601839394
-0.244621875794332,-1.74427280966196,-1.61025112690442,1.74185684640007,2.6044180399125,1.07454141403225,-0.581661894942146,-0.597575366500826,-0.936536293308037,0.643312545877381,-0.011182450106132,0.390467315370597
1.84803366782219,3.32833918871799,1.53649905707565,0.0543618541962735,-0.517052522168592,-0.322981788585901,4.24573115068173,3.06533279793255,3.35449990419,3.18640327553516,1.70719705129098,0.584528702486537
2.19442503551527,2.37720293622303,2.13605764518889,6.94426341280874,2.11897440142779,3.00617187590393,0.812921513119385,1.19131941984586,0.497276002256268,-0.594608157553254,0.0138624019994325,-0.62941764982486
0.626427036724684,1.53844809142693,0.0477993372080696,3.27915852822265,3.84052338910246,1.00704083670185,-0.590681327217195,-0.442582533210827,1.58952927053829,-3.85227067473249,-2.27440901456064,-1.31704958128912
0.17630996749373,1.27936537208728,0.474831695056343,-2.39748926998272,-2.91205025219758,-0.616638218975957,1.01341311755329,2.39964529610266,3.10426546782322,0.859312335668755,0.548970619521957,-0.114172214834128
-0.112293053335235,0.932611476636772,-0.692729238622283,2.76759098707723,3.7941785361081,3.07954468410639,1.62931222525738,0.261210905679861,2.72828147514055,-2.25066757415832,-3.36870835619603,-1.00713934965122
0.667945067295769,2.35057702089426,0.789467843730741,-1.54794007089225,-2.4974883073739,-1.84193682336571,3.19687022011424,7.118343617878,4.19558037515655,5.49546959357464,4.86866794579551,0.73727179016706
1.80083134508516,-1.1687697598137,0.882275041591818,2.29999215505435,0.775617839479708,1.08723706631841,2.83993196780458,5.89644212703874,4.03822298052583,4.95258557995319,1.83792335120482,0.62466447362768
-0.555079431905783,-1.3998187279496,-1.78485970694335,-2.27492923163273,-1.45120658504946,-2.36788572483196,-2.76471088099658,-3.75879279010664,-5.52669610115522,-1.5548621912496,-2.91055487419961,-1.0462927100203
0.121953781916662,1.60341557509538,0.645337957949666,0.99759080268898,1.56123826153077,-0.488264744954991,1.60665558701597,1.21183127150838,1.47274694183205,-0.972546478019057,-1.2006937879881,-1.15978936483261
1.30392706427642,-0.22579911854541,0.768110461626845,2.05813635155247,4.02440814678138,3.21943371789351,-2.54993054985194,-3.89145991426189,-1.24723581091546,1.48468485238351,-0.437576799339419,-0.339153803741327
-0.897031205679322,-2.08983611635039,-1.01352720685049,-0.843603351647517,-1.21114069187515,0.913604969485758,2.5321941318363,4.7745048875984,5.22647641176729,2.35751899377325,2.07425403152094,1.43807733548959
-0.885467675710787,-1.02531627511124,0.864055590705545,-0.501221619441795,-1.0631711838482,-1.53660488549567,-1.80740254836279,-4.35971148902517,-1.41324038567294,-1.69874339487709,-2.1971183771264,-0.387568577871934
-0.394100517935418,-1.99676640275071,-2.33795830213528,0.201547175647046,-1.24940863643766,-0.479483529157044,-1.48392135406209,1.29349333129124,1.12589156944749,-5.45255055128808,-3.70489032506275,-0.996698686503602
-0.394922211160586,1.61548287676072,1.37696376853417,2.46893608978862,2.09884979306782,1.25394801567412,3.55501431966842,2.64479438676466,5.08982183481011,3.11983207292731,1.37116185593782,1.49218627467894
-1.01623554668819,0.506040008668535,-0.407881457386884,-1.88933087022042,-0.55006289689396,-0.531979889836975,-1.56039143651034,0.663005741268173,0.0660077147145924,2.85706209331601,0.792072587334643,0.316147824692684
1.14022150241576,2.39031123556048,1.33155679441594,1.70202022886734,-0.586425679819891,-1.15530018405009,2.27381584054616,2.52896738300776,2.73471194941354,3.99559454773243,4.43047665402956,3.00433422034112
-0.622476412718527,-0.644546795548104,0.0209244682332616,2.25846484183932,-1.22589189025873,-0.806853955398032,1.2867227263989,-0.393581042944694,-0.822560509858181,2.27699756389465,-0.645502708850223,0.154383281709002
0.640505212727732,1.61812217279518,0.352074509240182,0.897387024835574,-0.39105926454681,0.256623486263728,1.98432410386124,2.0738416006264,2.96801137596437,2.53848611994857,2.72611267844273,1.51626836605687
-1.2803717296768,0.980441383583372,0.35062996760287,0.981527366185307,0.138860348050348,-0.907031858888672,-2.07135490081338,-4.13703370397565,-3.21107011317722,-5.94814086345899,-2.74458329046251,-1.49983497906296
-0.334882657984628,1.23347118610944,0.892566044865493,0.454964867776407,-2.59895513836149,0.638098360577952,-0.380007276477085,0.571712434869598,0.328753180122115,-1.17764333688522,0.380584938294324,0.325958723425003
1.60565484855778,1.85442391226485,1.75775649416612,0.0683178627767583,1.17325319730413,1.05487836387883,-0.409027750409473,2.04680073381372,-0.214173614062044,-0.297430215389311,-0.27202127180107,0.267293973162472
-1.90007102524873,-1.3556013928015,0.0139493346632074,-1.89080388114252,-1.96384396043063,-1.46812472281177,-0.371167191209672,-2.11067416574304,-0.232415010553294,0.922772756424818,-1.07657302636712,-0.750931901490725
0.229404561178557,1.93275922305505,0.964943384392592,3.92045083947895,4.04975302248234,1.55435317733528,1.95698329971914,4.02222937197749,2.96568192309508,-2.1401785868162,-1.95065836705038,-0.0736953298706589
-0.730059938665683,-1.58457606088719,-0.717915072478748,-1.77896199859411,-0.895465656686967,-0.651990559417853,-1.60087166471345,-1.35220918597583,0.490888543182625,-0.976419218220534,-0.0260634915002828,0.974444569973551
-0.235622169492884,0.127876145834534,-0.916980041610685,0.137905416730299,2.52902659018551,0.106351060521772,-2.97852113590158,-0.836241746537663,-0.322173156422912,-2.29533593337795,-0.530393436902783,0.223869968676733
-1.1886785301683,-2.52160890795452,-1.20354299057345,-0.448831522552732,-0.645166785343462,-1.26691263110318,-0.254218311865347,1.45809744123018,0.967320599280193,-0.347968984219239,2.16263458884896,-0.0549497107857706
-0.946397408165104,-2.1178311780001,-0.794818646465201,1.7652527955865,0.671042578233898,1.90989345573973,2.06218883981906,5.82554070425491,2.7956015601819,-1.96180028157332,-0.489915532980544,-0.391583290691431
0.854287804273007,-0.263878253455658,0.186648438228704,-2.70100716902376,-3.99760488211128,-0.944593590122871,-0.94114148622897,-0.996532555418381,-1.86084582984854,1.24085868554965,1.47022466048134,1.28717919498376
-0.687300207051234,0.367161945261169,-0.732487390265446,-0.268943598369762,0.857485728769043,1.02088898038311,-0.33843602638748,-3.21490054346106,-3.91645175588218,-1.05118821718716,-0.974545944870078,0.271753734165794
2.62705608817599,2.74882853423088,3.21504591081514,-0.0945355177990388,1.35793805389075,-0.815538703830015,3.84978849891076,1.61467923354788,3.58378172532614,-0.228969479742973,-0.37511939333874,0.531359387433335
