"S1","S2","S3","A1","A2","A3","Sex"
1.26944290774707,3.33099717355866,1.89732869871531,1.51024888401541,-3.03089341142826,2.17467512456501,-0.145240896158494
2.90785900485161,-0.112081193100044,3.15617945045929,1.59723490927702,-3.85062095258957,0.0417730474950091,0.0506690202477357
0.392672527362977,0.597020401011021,0.891111925253926,1.61635854600219,1.57795883502049,-0.198599891037652,0.249490534080013
0.780275009823279,2.14593763202132,1.03909168997124,0.727640854914618,-3.60900018209406,-1.1220142317492,1.07322876422702
3.70625343795469,4.94228476322573,2.31731109693728,2.54308479727438,2.69933932578791,0.78834292177419,1.24319521132515
-1.54118297072598,-0.301145016093086,-1.34237255783929,-0.482777716204685,-0.199408608387028,-2.98583345925454,0.129743860322438
-5.63405700530874,-2.96359660763962,-4.51412117384171,-0.213201394684048,3.44264558888961,3.20666151244587,0.257836727383858
-1.58028519335863,-6.17870892686592,-0.136104568256774,-0.939070205470171,-0.507404582340059,-2.60003309270148,0.270978349424023
-1.89514875694788,-1.1895695877125,-1.84500853524219,-2.63182408785833,-1.1952777731664,0.116465989431575,0.738021499600243
-0.580287805542111,0.120705370025343,-0.886588942656074,1.9873874863933,3.02400339517758,1.12168594771249,-0.435549118483383
-0.832592728077922,-1.52954134065313,0.555584840667218,0.72703390839781,1.35172064699078,-1.47333474594877,0.0145111211812064
1.43276815765553,1.91926190395329,4.6699187428379,4.08236370286289,0.677108475857971,1.22319625810386,0.153317697141338
-0.732655216504444,-2.52527497415067,-0.796637055544941,-2.44337722878383,-0.188446181683504,-5.49333148847174,0.0810583617046842
-0.964708970303025,-0.598910531408166,-0.634265866819771,-0.127380783576624,1.43468670385088,1.58157817135106,0.121382780369665
3.58075055831256,2.40630772494262,3.00169410497088,3.83076246897733,0.581666219579743,4.41061161212097,-0.406702323239046
1.96824554864882,3.24116274665073,3.75555452263088,0.528369079112027,3.13569793041353,-2.04006041816246,0.164236549848508
0.989914942696559,1.81466401082312,3.12440640323299,-0.215157955188147,2.51606900762473,1.90510961416008,0.322028569217739
2.44026262434172,-0.771599003933982,-0.00436152621372122,1.05548581731644,0.0482059060582802,-0.354521428641034,0.361277465071081
-0.0379181362715049,0.504542338610402,-2.06504067420352,0.091687487482592,-0.459981131985816,-4.46286341490994,0.0662193292556345
-0.0703872247681628,3.82630332485642,0.584962564853599,-2.70659798727944,-4.21118571971631,-0.277180680578493,-0.0704804838646388
2.13881370356106,2.04636763434859,2.88143739527694,2.02714367704777,6.43311003697061,2.68369793233308,0.439134276320391
-1.01582835268447,-1.28542252052538,-2.57702423609995,-3.22189086594065,1.5574430212996,-0.510613976197432,-0.368217626210917
-1.61435187104617,3.26329979551033,0.101707817763795,-1.74528103861764,0.586749110368089,2.10900591332367,-0.162667602794702
-1.59266611015481,-1.72856124954091,-1.53999861066002,-1.80617154533235,-3.43775481974677,-2.97142334631281,0.126201634175513
2.22014187353484,4.9444308995063,1.2972183973505,-0.480724925022004,1.76746647865988,0.0970254321736392,0.20905873703886
0.338088969564345,1.14173065056855,-1.170390172387,-1.77757498334754,0.377584663690522,-2.21881535167812,-0.329556852345664
2.44677497689336,2.9926250827841,3.70688132510923,-0.356143292617858,2.06516071131556,4.63923938470932,-0.367270383444682
1.55182080159186,4.48166111301907,-1.02421522559316,0.298564995223451,-0.810839184434054,0.849874811527249,0.0387305399171563
-2.61122772153592,-1.38817486501774,-2.10001330733974,2.4248332261356,-0.882979555144944,3.52345055350447,-0.597731845609132
0.999299182068327,-0.170671594132684,1.29945410242739,-0.370267066502718,-3.49039177715522,2.92407981334954,-0.11150756075203
1.14908505926111,-0.313965315284782,-1.61506199224432,-1.62561456506925,-2.09653883531888,-0.845275215740363,0.062919070906099
-3.48947208172368,-5.16493695363906,-2.79614574820973,-3.23068353575982,-1.21899480676516,0.753337491681538,-0.365044329554082
-5.46026618988202,-1.31449679085645,-4.07654256437508,-2.72225079846659,-3.49709577265983,-2.93530792237989,0.859526786595284
0.629250573524583,1.06195681100554,-1.46401103512079,-1.76185597590048,-3.01369683757435,-0.487133172568377,-0.169198469476997
0.600895503259155,1.29348553362749,1.44891001761488,-3.12607069804364,-7.6803816632163,-3.95600831061601,-0.0483573791110745
2.18862420785536,2.16456379245528,1.08647707960582,-2.08389812963592,-4.50265183307991,-2.1420361798879,-0.458584297151077
4.39708122854436,2.48056845810261,1.1674808013868,1.47522853293726,1.8257981469483,0.418927670307291,0.234158060507695
-2.80315020809551,-3.47496656964106,-3.03816072851252,1.99560812959478,1.36348504693182,1.20495092516984,0.503271667099078
2.26899195032735,1.38652448220247,0.470361850416492,2.20277258286619,-0.233890989787789,1.73320450591102,-0.712454358094144
-1.84987338948736,-0.856015255201813,-0.504645952213498,3.2549268299209,2.71371260996928,3.62055511644682,-0.552098769449296
-4.05211214958568,-2.86359896337498,-3.42194467216652,-1.8559752082744,-3.35319921349828,-5.19759635455191,-0.112634963996943
-0.272767008733437,0.793720038158776,0.604195912469989,-2.16811222410441,1.56657801141985,3.58832127719582,-0.5855482316323
0.104680073120709,-2.96481422754281,-1.72361510357017,2.65554630196312,2.36511971530704,-1.22750548022566,0.156632643675727
1.64675168532395,4.3772203214904,1.72474568386772,1.72784102465589,1.66606266630466,0.284411476556264,0.397632585931016
0.0639929995817178,-0.111601767725947,1.57595888768957,0.229992263107499,-1.14243378185514,-0.0132717600200645,-0.349184089939078
1.4812256141436,0.905508304879187,0.77880436887013,-2.10486678109782,-2.87252275528444,2.79108980545985,0.0333407317108809
-1.80463043123801,-1.4457558914209,0.190593769714896,-1.17629395839929,-1.4499653225727,1.52666223293775,-0.481226618891946
-2.69019987462734,-3.74316718757109,0.205157503641012,2.44054841049733,-0.693616929546565,3.98814044044465,0.436032617211672
-5.40539578779779,-6.70958078881904,-3.31115628065224,-1.87739925722623,-1.5564810175971,-2.43797825002803,-0.568516966246879
1.90057716435125,4.601545884817,3.19539382724973,-0.306403050962069,-0.035885416849908,0.410942397426181,-1.47630825785303
-0.0345993318942756,0.318950719494512,1.97136558620553,-3.67208354864708,1.10549637445276,2.31270124615541,-0.549602524866674
0.210295908125396,0.862757921953634,-3.0001759424149,-3.91936370526021,-3.99926692450837,-1.65242010578311,-1.19304885439102
2.00901511343321,1.90351090595257,3.98049290056808,-0.295839257957186,3.03006341609759,-1.99624169019651,-0.501253910653748
0.287831053678393,0.149708444606991,0.823936001036725,0.257331445537008,-3.67935354864133,1.36466829506226,-0.336364453145991
-0.094180493465341,-0.897437310683241,-0.291543451953895,0.324007842798623,-3.29529327087602,-2.07365191588606,0.0485910687127484
1.91583435235419,0.167422956085399,2.66150241032437,2.59809864365727,5.50860018917011,4.35359886964153,-0.343403919766193
-3.11021404034689,-6.42829412662414,-1.76959188543861,-3.41396667751019,-1.97377031122641,-1.44803555294339,-0.21710830633065
-1.89231394864055,-1.96618906907546,-0.688396173029504,-1.38122796917905,-0.240392738133406,-1.91513609885829,0.993728188218005
-2.19658204556344,-1.87037819103709,-1.82474324497458,-0.0607512143144214,-0.881562433142201,0.0587484423892921,0.951160860427744
1.25744470246143,1.38451580263585,1.51749326368431,2.13288534627589,-1.04753124037019,-2.42370465630317,-0.206347054354044
0.531081129800202,0.56183004490666,1.35373665571682,1.14679901229931,1.18267286331577,2.77696270341021,0.355608416965281
2.02371173078936,2.36271854195865,-1.80573902444175,0.647936750703488,-0.628762161530561,1.45090535440809,-0.208511058747744
2.85748619940394,3.09377793086764,3.17870610761041,-1.71078395955662,-1.89046350635989,1.65402258153989,0.203344970115188
-0.924892644064781,-3.1668157876761,-0.666052172943854,4.17225509521714,1.65216805787759,0.0047496112654835,0.218350349311508
0.739501833395062,0.295106202591743,-0.599840128738134,-0.324806019044061,-2.3647870661965,-0.548827046174706,0.310474809455127
3.012015083473,4.75210873661357,0.881760827215085,1.43237008940782,4.32706977894248,1.75768019114513,0.320010784328882
-0.650455693924056,-1.76050731377534,-1.36763845198762,-0.372347397722941,-3.22683799298438,2.12673517993297,-0.0458634210285108
1.90221011142033,-1.93419198491065,-1.72392731039593,4.64352967341177,1.49554126153638,6.52873327842254,-0.273013425622088
-3.22051742509086,-1.52609749974947,-0.796657000874748,-2.09135343409111,-1.45233825958474,-0.891624573396432,0.226399292555741
-0.503614835615322,-1.16304170946582,2.38339040529203,0.685002915099547,-2.26514390988242,-2.43721413891417,0.151239473278048
6.85634832284497,5.8011780441968,3.12121167588831,-0.0215983632875133,-1.41678794935655,-0.669559057836317,0.94683349110999
1.79141620199028,1.76311988319242,1.81105113011954,3.48997689868987,1.79210056391631,4.11652802147432,0.277879097764074
3.3007658293059,4.6100749031419,2.54964091494764,-1.04814631118504,1.7008631413001,1.64587944507296,0.147622103203726
2.40211309249398,-0.0505067610398752,2.64503940274797,-2.63905398411714,4.09381784004491,1.0644476362761,-0.47547637881803
2.01535650303571,1.54919730567238,1.49167477712832,-0.198406312919888,3.26449094261384,-0.343796521463417,-0.648384070123852
-0.388191524210934,1.78471847423824,0.264035707919469,0.333372578846467,0.327874977888049,2.0356157536687,0.220471317324023
1.16112912707339,0.805647599811119,0.99976250114186,5.6031059827664,3.8907920884136,3.1025403674108,-0.808229997678741
0.578342520788686,1.07440987736159,0.967328991548175,-1.58597308194973,-2.8337326686915,-0.5846276231017,-0.162961272493952
-2.78692875627216,-2.2600603021922,-4.54217461659961,-4.35258588069587,-2.55128027414205,-4.24157033071517,0.330066878342727
1.1663474571214,3.04948541934804,0.478865663919909,2.59151932812904,-0.40666686766764,-1.77316418028055,0.17491295994788
-3.0104687729877,-5.11438254329025,-1.93415185581424,2.04438437182515,2.95036986462588,1.72282407085511,-0.365358185455093
-3.437520927595,-4.55267946542159,-0.932307708389566,1.22346301991853,-0.797971913509314,-0.268712340790472,0.191238231274549
1.73934736150849,3.80938618503808,2.19928883350146,5.59487678479769,3.13914585744246,3.47218716472965,-0.71170340761212
-0.15521428640742,0.44245356202289,1.31263556201752,-0.698129125771337,-1.50244970163765,-2.59054614734786,-0.218971708030524
-0.0572740045850132,-2.38131493517187,-2.01164072427402,1.06699255415501,2.63195862661955,0.0560488476553986,0.604472801717866
0.90736956910004,0.986841200044017,0.879369446867019,0.904303765923161,4.21843267115999,2.31800787705902,-0.292120074628598
-1.46869861849924,2.43767518465738,-2.78777976769199,-3.19203676408397,-0.849097728851574,-0.264706318936781,0.383134306369683
-1.47711219290689,-0.827898505415678,-2.66360309351403,-2.30885475121734,-1.06635458944247,-0.101055708250468,-0.217302244181649
2.14877765225567,0.888747796882044,1.61195205585331,0.417258556246794,4.36757693281537,0.623791881453508,0.557561995394082
1.82000368687201,3.64949962291782,2.19600843058942,0.912423408057349,-0.45576823365239,4.25655753648239,-0.243637236085511
1.22215298425499,1.06169942552069,0.0394530843584034,-1.09711017345515,2.78740513200468,-1.06481187761775,0.864932926395466
1.28255917023543,1.46380586525014,0.493044930162789,-2.01787298797943,-1.46546881181936,-1.14748088596517,-0.119869217706217
-1.54556315430142,0.661846649966287,0.796439301105205,2.67752678347165,-1.90068278415779,0.534221608497176,-0.339721307594453
1.76124185383393,1.75930374398078,0.594595277000874,-2.35343387774097,-3.87892121270897,-0.293183326756457,-1.11200645320683
-0.269059478974855,-0.771188928336038,0.137062767623976,-5.85481578288934,-2.72203384941712,-1.2740288504774,0.748116574038929
0.0277136330958654,1.42860774548583,-0.963255301688149,1.22999785567052,0.880381169658107,1.17475716013786,-0.0556962911468331
-1.22954360192836,1.55178368714216,-4.00242917590793,3.14414591840621,2.47411369624232,2.42262354516368,-0.404661368654957
-0.126701727450025,-1.47883672106494,-0.648359863320781,3.63369138248733,-0.475435924405769,3.95784639821566,-0.031888015366896
4.38779308803187,1.60464265792328,0.851539154188665,-1.25161041518584,1.79603369288026,2.28680266573461,-0.344983450691516
-0.844621480677672,-0.0705690605024942,-0.204949294157886,-1.63193264211561,-2.39887110530252,-3.29653513987195,-0.332422110773458
0.495002726626195,2.94268382471727,0.667130304983876,1.68872909949588,2.0198836262705,-2.88139749448848,0.318152122919266
2.2395424667271,2.17975036920146,1.39943400085487,0.302835740066521,-2.18910863823124,-0.472361025488393,-0.228873942444841
-1.79873916970453,-4.65241248872998,-2.45143953659492,-3.76622027877486,-2.6101061111963,-0.950700686555348,-0.388088894948151
-0.1342124545973,-1.97676904978676,-1.29028433985494,1.74034663069309,2.80983303799166,1.72724634208377,0.359587540102408
0.504864498322486,3.09857644171636,0.15194667146599,3.33218896609752,1.75440461478902,1.19441304763321,-0.0916842637978336
3.25710940093013,2.55591458009912,2.0848461108762,-1.64125822314981,-1.56913859349881,-2.59172466245199,0.384410552846527
-0.236393722068568,1.83631304008134,0.580992426426134,3.37707964555371,3.70712984587637,4.23708312820049,-1.14829390406158
1.09546215630467,0.462257350228896,-0.689180806904958,-0.107890518000599,0.0281985470197479,2.2330829835293,-0.527603127650976
-3.85026196407044,-2.21345273297802,-2.92119067770113,-0.0231149743525896,-2.92437141101473,-2.89992528573681,0.542328299866423
-2.05911896164363,-6.54040713176814,-4.00564433047333,-1.0370572866328,-2.54331737198722,0.725834894013237,-0.574520002647271
-0.415594791307,3.04319013959885,0.450089584194009,2.06111768421545,-0.653159161425294,1.26753635628745,0.939046397503993
3.13191350885982,5.12663024568822,3.95659803133573,0.105689311709615,0.316537764699532,2.25203646623458,-0.679839400240521
-0.24422157975165,0.564400384255579,-0.434828300331198,4.4518756300259,0.193153339424906,6.05521697337988,-0.556117525010383
3.66814479914781,2.73335773043414,1.72713050621778,2.71993196246169,3.00601308482032,1.99293252238917,-0.214391838636211
-1.54461293614738,-1.35651971380331,-0.141294218865136,0.707299399645774,-1.2811131513797,-2.97627398854803,-0.126977105817086
2.71491237620695,7.36621577512376,4.2671032267948,-0.206292547750357,1.34890665966446,-1.14820126086935,0.75040950113276
0.633798617135192,-2.003141423323,-0.701494801569689,0.959964698834666,-4.08112107957128,-0.428487985735442,0.364844912405445
-1.26323369191033,-3.76230894820743,-4.65107268341853,0.604126863031643,0.628702577897934,-0.265893811256726,-0.48298944683053
-3.14406802339322,-3.56203245197372,0.381775927011141,3.51265247134455,-0.724859044237029,3.75129963155352,0.260566350283611
0.933863451290783,-0.0969903866222327,1.18446088972931,-2.15054199008028,-2.46755611087525,-3.06415038228037,0.791759463550146
0.634472466358945,2.2087543107243,2.51304811267901,1.86084671005262,-1.04359574203091,1.36051994167696,-0.409563809748949
-0.98344906406901,-1.82520265025286,0.152005804221291,-3.32469306501386,0.899265104075157,1.01992802231408,0.0206401781970321
-1.32602244783377,-4.21069926169184,-0.744455079903833,-4.29702172962901,-2.93349630571123,-3.90172484548234,0.359508539254225
-0.0569627762555423,-1.93650130761048,0.290322685257232,1.82230888711121,0.693408411618271,2.43635317135463,-0.476299021202688
0.715771512165167,2.35374847836281,2.52300629120238,-1.20708568039808,2.37458675757675,-1.60750682158939,-0.213829164609788
-0.518189920211537,1.50679463324724,-0.84396287378898,-0.139876543611061,1.61393648181475,-3.00535345468898,0.771986342929743
0.436683672025601,0.392651079490849,-0.0555896092669595,-0.648434441310649,-2.06810624248837,-0.216644765715109,0.262726475468199
0.995227920890368,0.0979955907588861,1.40082813701534,1.33450532827606,2.04371053839149,3.7040301177006,-0.123598564543337
2.47626038749078,1.63553469988939,1.24673287324736,4.14378913093109,4.4742702308935,2.98309464454842,-0.261365225865839
-2.22876260327378,-0.20902936182031,-0.556676528827915,-2.43226027131859,-3.51034833494514,-5.45962483686348,0.654028564729637
-0.826407728830931,-3.25407147739584,-1.98056977670638,-1.91438349868512,1.55393352180043,-2.38310699054847,-0.472444475724244
1.25091768092139,-0.65631305954702,1.52112679508728,0.101009816562778,-3.66200621664985,0.479955358253472,-0.780036885137857
-0.202351169669566,0.579253246652006,-0.501764051684358,0.587791212285156,-1.87552049383661,-0.560662850914784,0.344507975047248
-0.438834889668143,1.02347520564415,-0.269915196799112,4.09696094794558,4.07882953328198,3.70534421953387,0.912170168668171
2.74194397521059,0.738199737963432,-0.936545252921945,5.9441013787934,5.88413425520527,6.56345709983669,-0.595346645933008
-0.653593065661902,-0.251134219956947,-0.166424753793824,-1.63339251428324,2.44215135469463,3.20700576443553,-0.204468763784693
-1.06289898816265,-1.79085854063647,-3.2618327742432,-1.98246300726009,-5.59076049598058,-4.25616245648591,0.991138067433236
0.257875910014546,3.5252208379735,-0.255698422120531,-0.478767720700559,1.42834518612476,0.590870365755535,-0.310224376536874
1.24404219585112,-3.74705568170506,0.647648042595152,0.550603506312818,2.24369626406258,3.24736239547327,1.10651265513576
-1.11657442185555,-1.51149332298904,-1.46485921700526,-0.981533788048736,-0.454638527943489,0.107649811190091,0.99622367992522
-2.73905240331923,-2.62534227608438,-1.90281772744916,0.558286341919835,4.49498051952045,-1.59567683355679,0.00502376898311943
-1.74317704156349,0.0542972157711367,-2.50688013351295,-1.38854729375212,-3.28357267902367,-2.18002149544543,0.198609836528023
-1.9827994654227,1.26454026891058,1.43249809344201,2.17349608120484,1.93673584032679,-2.20778391393314,-0.409487974759157
2.32185115666331,5.33959418009598,2.78255300138514,-0.0868232178686501,1.84997343985814,-0.251648951120483,-0.256292581967624
4.00401846146969,2.63850187066689,6.62257790871273,3.63552748018266,4.4116561014718,2.51026905849492,-0.247744548219543
-4.116275825718,-2.65714362848466,-2.77271000556699,5.67544396423947,5.61818744215362,3.47933140844066,-0.0136025997564927
-2.91945183937709,-1.11802352324163,-2.76329803702613,-4.02141068292573,-0.768976449518545,-3.05258637495173,0.450775938759491
-1.4471982938335,-0.470111055000801,-2.05134409062185,-1.16293181822134,1.70197324913547,0.00896089228692944,-1.05923717782841
-1.910006663329,-1.74786052740911,-0.741777263444692,-1.19864478575034,3.5418950479252,1.73850764093301,-0.279093472055399
0.40683567537562,1.52234693385306,-2.47751785980618,5.8221886896698,2.10793237421734,3.51076584232669,-0.771829811101707
0.828371114040556,1.77572622524386,0.324267862283283,3.39048073903436,2.45280155163548,-1.87910588207214,-0.246350413762457
0.788299523493574,2.32330042751721,0.903711009930613,3.3843318856174,3.87686146294854,4.8154651572144,-1.28427282470245
1.52849708984989,-0.558100252907094,-1.44355026111483,-4.95781134449967,-1.8354695394171,-3.08307634095001,0.669217953176594
-4.21674347553885,-3.82109678758871,-4.03707003799941,-0.884053437270547,-0.525260691249478,0.943472428815636,0.279442119229344
-6.11287189783816,-5.08732886715051,-3.80812468668856,0.104688073518848,1.46541773503739,5.74956888124145,-0.686591045055307
1.0921640011709,-0.802542380067825,0.986232180913607,-2.16706416089654,-0.390932432171007,-0.816317792463154,-0.0614004972677214
-2.94980791012235,-2.02463707850347,-0.559924353132084,-6.15355816201841,-3.95596524298033,-4.40825478186975,0.441330513271423
-0.417340387602723,-0.963006966267547,1.33716093822858,2.28352070502105,1.32395849077227,-1.07432566508652,0.143910127505015
-0.697128919125099,-2.95207809302364,-0.679347483267526,0.322748416417963,0.935898977962441,-1.67638416299263,-0.525255989946811
-1.32660872100798,0.181311086180587,2.92270287360562,-2.14907264487286,0.35128068342891,-0.0636994905876642,0.102028252242821
-1.99686720425492,1.48080084980672,-3.20511661647668,0.558842863506621,0.267450313772222,-1.07230904587892,0.215325140662919
-2.82561615628033,-1.20417541235025,-2.31889325395034,-3.1378453122994,-0.172447547332805,-5.19838948959633,0.613570468410893
-0.174683093270663,-4.56808460987473,1.08525737659818,-1.59916965287761,-1.79960659344914,-4.00606675646021,-0.0824568882375608
-2.13727335031194,-1.53128685238283,-2.61097924011566,-1.31392794105227,-0.206526130703026,2.56789588363582,-0.792518640283235
1.34273507557903,4.01122955305487,1.2047567304617,0.292163511710296,-1.43433249928556,-0.256691497946028,0.0343884090763367
1.86975826505441,0.445142762320204,0.754974958141288,-3.37047479996404,-0.35844308942981,-1.24547612895489,0.390136376646495
3.07885597366447,5.031777864705,0.754230795884695,1.13764278049103,0.533542324568463,-1.56596910230668,0.194826553336504
0.723769091534609,0.20168958193098,0.392069374367979,-1.6851359320143,-1.9717567049817,-1.0591203420931,0.764222163647249
3.44517946817539,-0.65476872363179,1.3921392825762,-1.09228917482287,0.718893950294851,0.483341344994179,0.515965850513178
3.94418709630508,-0.10728792163328,0.165319139278404,0.142440556168526,1.3196459052964,-1.69971935737062,-0.52690088683363
-1.17293607183721,-1.85218868626112,-2.23027027377928,-0.674232302556279,-2.47963162578561,3.78016364918319,-0.134717500530703
-2.21418515558506,-2.8453617610299,-1.77103036528696,0.618154238991227,2.91964561005689,-0.354260434647746,-0.430116651865254
0.236550509556875,-0.385682097172979,0.274968479540616,1.36478658880534,0.296527232567405,-3.68962611382817,0.044793311800653
0.333588716823544,3.38905708400032,4.14710738486066,3.21780272725133,1.32981646378397,4.31553519186322,-0.510811405172184
-5.33730819537467,-6.02316042683404,-4.5439106164675,-0.212674175443352,0.67150720653382,0.492655226328654,0.961050582411305
-1.91195819944302,-2.64407560123256,-3.77856434895959,2.433692489319,10.4308920710463,2.885443858555,0.439154617465061
-0.557518945503102,-2.78326388542147,-1.76650076036183,-0.066024324508275,1.60385103913295,1.1275672290087,-0.882303081019191
0.0742430174262035,-1.82005202200148,0.835200531486164,0.691944908474884,-3.28876084384676,-3.33571571490487,-0.937944968524735
1.4177904434637,1.39998656409949,0.561933303774486,0.657153673027091,3.29609971008576,2.35101351720722,0.342084282052535
4.93885998233513,2.39992519306835,2.58853271564196,1.96408148980695,2.22783763933211,1.65806925308052,-0.118276245290396
0.0186204288798932,3.84744697756234,2.31608260140717,-1.80024064998391,1.40476959451378,2.58159352846166,-0.244540750156292
0.282327768763648,0.310109624761603,0.600965659574183,1.16486868050039,1.06763997227982,0.484736673400769,0.25583540735228
-3.93073191302693,-3.43506635599771,-1.99063982769071,0.903145497363618,1.82810765994157,1.8563140351808,0.163902410753202
5.10121748502221,1.49519242614513,2.77420145701469,-1.37390410252455,-3.31318665088665,1.48237444426506,-0.740565018654805
-0.954341127656592,1.79961447974454,-0.950160540809656,0.478773463387597,3.02533672511287,1.22963473404102,-0.203470055291648
0.359951931231763,-1.67774587844391,1.30216000425798,-2.14824796039415,2.18919934280787,-2.20783691983011,-0.0529258292195537
-5.09730189191796,-4.44287100045564,-4.85664946846988,-3.68548196299246,0.921202737193404,-1.15291835118548,-0.214852210100664
0.484707155114459,0.989923643262469,-0.462497692642711,0.987385105386636,-2.37542558719173,-0.860306859239805,-0.209460188638077
1.46088775847749,3.60764566807262,2.49353774237668,2.31264087920997,0.985341535170623,1.12015576950859,0.399516919349808
