feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12
-0.11564828238824053,-0.3011036955892888,-1.4785219903674274,3.826937460872129,5.448432808581586,6.429219581273236,0.3030208869894242,-3.5341380729285827,-2.8356426298832127,11.209898812500473,4.523026013006176,9.095421112691959
-0.7198442083947086,-0.4606387709597875,1.0571222262189157,0.900117442845044,7.318148129911796,4.327490522637856,-3.6246576498720384,-2.997034732866284,-0.7006899665455322,5.546682795419721,13.83484284237846,9.817451439991217
0.3436182895684614,-1.763040155362734,0.324083969394795,5.85097986648046,7.394493847290455,2.256652605539068,-5.017521725896003,-4.291574508248363,-0.9342285952431579,9.419977150961131,12.690391996099706,11.266974392349624
-0.38508228041631654,-0.6769220003059587,0.6116762888408679,3.581117995144907,4.422902608248591,3.432492957751143,-1.4699452396468653,-3.544697470225617,-1.7183969983189202,6.614096456862379,9.787283912417893,8.994499080320846
1.030999522495951,0.9312801191161986,-0.8392175232226385,8.469873151673617,3.2864558123464143,3.8889064410262666,-2.48817623626195,-0.7495880864985178,-2.888235609259841,4.766401334181838,7.929171300288386,9.449379033950603
-0.3092123758512146,0.33126343140356396,0.9755451271223592,5.408778063205953,2.5957009478478223,4.2086385764874725,-1.4615518291911265,0.9630178657389301,-2.1028512674288007,9.655147205524472,5.553305728968074,13.454996749142428
-0.47917423784528995,-0.18565897666381712,-1.1063349740060282,5.6349065225003505,4.334279191234978,4.8132262822001035,-2.9260077513077345,-1.9163295221685308,-3.5479212873058272,9.693690823325683,10.11265922998169,11.20192491501951
-1.1962066240806708,0.812525822394198,1.356240028570823,3.9413357751032585,1.971059381638466,5.643186422678477,0.5819515582870984,-2.729893443456028,-3.4093999803382693,7.635771238288987,11.36906791939809,8.898776061945451
-0.07201012158033385,1.0035328978920242,0.36163602504763415,8.509866143294483,5.0368032615668765,5.450528234495099,-4.253533507530054,-1.3541697125903425,-1.6992188807583917,7.310243378058425,11.720342480066197,14.475021576405423
-0.6451197546051243,0.36139560550841393,1.5380365664659692,6.385445510233719,2.4613390069066017,8.405029316259212,-3.7460315571211398,-2.135322982316366,-5.262833952319284,12.174488120457495,12.768932695421292,8.438108180313103
-0.03582603910995154,1.5646436558140062,-2.6197451040897444,5.404657592845604,8.263713798178218,3.5339340089520213,-2.7225441373902655,-2.320865471884958,-0.4390052856611657,5.207140812494631,14.470412566299522,16.16354466821428
0.8219025043752238,0.08704706823817122,-0.29900735046586746,8.63612384511565,6.550310988069566,6.106080171704717,-4.1562282040930345,-4.917528943203487,-4.343141941387563,14.628420321309047,8.99264218306075,6.536096983813467
0.0917607765355023,-1.9875689146008928,-0.21967188783751193,5.468048908706296,4.5029427638511015,7.401063316947745,-5.00485275047238,-0.9950139633615254,-0.6770410574639452,6.8029519065413,4.9488022971578545,9.677864144769863
0.3571125715117464,1.477894044741516,-0.5182702182736474,5.280719739696094,1.0658605928256955,2.765627076585995,-2.5196751330767566,-1.168057581472278,-2.799062429129647,14.817033874247365,9.575012104383271,10.906968701044825
-0.8084936028931876,-0.5017570435845365,0.9154021177020741,4.6283084956145055,5.61999796633111,4.8868230222002085,-3.142667471551149,-3.4995564285806426,-3.465586487066348,14.126790892912625,8.7877140645028,16.106594370158785
0.32875110965968446,-0.5297602037670388,0.5132674331133561,7.437941579587326,1.0977962719227503,5.28717587301032,-5.321702334463547,-2.6036178545889914,-3.0605008653210657,15.97628322249236,9.606665983958552,8.267397207942361
0.09707754934804039,0.9686449905328892,-0.7020530938773524,1.3640415492256905,6.519424590968336,4.811082571115994,-1.8819589138831863,-2.8597147553420856,-3.244055552353638,12.09171413917094,8.957425172443426,6.530334348797991
-0.3276621465977682,-0.39210815313215763,-1.4635149481321186,5.839219944048236,3.2722340788204676,7.558929863315502,-4.306789545011446,-2.891770144767358,-1.892644153775757,13.843715960568941,13.649342161831239,10.466534811290682
0.29612027706457605,0.26105527217988933,0.00511345664246089,7.083449328117703,6.167088606023775,4.740965506273119,-4.715008486625791,-2.868789369478891,-2.6504355727057742,6.211405738815467,6.311421246347842,10.321687865257458
-0.23458713337514692,-1.4153707420504142,-0.42064532276535904,6.159714570590264,3.586214864025302,6.711111318041424,-4.077097175427396,-3.8817844573620004,-2.6540837268506783,8.500386896484903,8.976721203575176,13.06588946518001
-0.3427145165267695,-0.8022772692216189,-0.16128571166600914,8.298961788647842,7.141221119958372,3.540795060385181,-4.700131527438934,-2.475114427125911,-4.3430315604888,12.199537952267672,14.13442804149284,7.028130329868227
0.4040508568145384,1.8861859012105302,0.17457781283183896,5.722834634546206,2.4137169124827045,6.144780622351352,-1.4057194604501753,0.50674161808245,-4.291135202552729,8.970425293939865,12.276945086380337,11.344235023038674
0.25755039072276437,-0.07444591576616721,-1.9187712152990415,5.901206825725078,1.2603673209356718,2.6764323121752724,-2.1986882064379882,-4.090112857323029,-1.438568739303316,14.597141147762866,11.261610117712207,15.544327312316657
-0.026513875449216878,0.06023020994102644,2.463242112485286,4.433722206512465,4.398280505718348,2.5810461291623894,-4.897887613627823,-2.279119862358431,-4.309483450334029,11.620053405169422,13.18650234276598,9.029455159646629
-0.19236096478112252,0.30154734233361247,-0.03471176970524331,5.777957458704368,5.502947217881024,4.611461736042961,-3.310476883647553,-4.546537912720961,-1.7664742936563695,10.042861635651967,12.732833211518425,14.838934511779163
-1.168678037619532,1.1428228145150205,0.7519330326867741,3.488416999683274,7.097414252833127,8.310814226176591,-4.25547053165938,-2.1720536110022586,-3.5161470423934995,12.187710847932259,9.750484684196142,14.132005088585025
0.7910319470430469,-0.9093874547947389,1.4027943109360992,4.032877032306926,3.7756661656903585,5.982415330823993,-3.1717085576982944,-2.7783661388998073,-4.1427370074882734,3.4240640311603574,5.7332964954793795,12.044902671005167
-1.4018510627922809,0.5868570938002703,2.1904556258099785,4.283941240506028,4.7212055986735315,6.479306303449343,-2.6844493296886696,-0.7044981534683834,-4.167142178749072,10.042325068759375,11.816540953372495,10.193222567295827
-0.9905363251306883,-0.5662977296027719,0.09965136508764122,1.1812878249854144,7.636604649705339,5.145361048658683,-1.242284785089233,-0.7528535497683237,-4.224232483542066,11.712837083811618,7.556791537020429,11.711458258239073
-0.5034756541161992,-1.5506634310661327,0.06856297480602733,4.17701371087564,4.8215316915571025,4.924858710041037,-5.182581907635828,-2.547058649742353,-3.8211112841503097,12.983243584622754,13.661651811793698,16.040662883946098
-1.0623037137261049,0.4735924306351816,-0.9194242342338032,1.5375973931101492,7.989876454906472,5.082651264541237,-0.19709517125549647,-2.9477886892502516,-4.203299112052768,10.73229533050716,10.821733260541537,5.4304826074784565
1.5499344050175394,-0.7832532923362371,-0.3220615162056756,5.88600426089475,6.9030995411480855,2.9576750848793996,-4.720739266517567,-1.3651425613637547,-3.8567759611262797,8.405765796584724,9.420753777980162,13.150958656829065
0.8135172173696698,-1.2308643164339552,0.22745993460412942,5.946943798070457,4.464717818202413,6.693541550432988,-2.9342568008093575,-1.5662958823312787,-3.7263875278962453,8.166996627731113,12.389020059246498,9.99513484910986
1.307142754282428,-1.6074832345612275,0.1846338585323042,0.7455451592970093,4.801811399517462,3.7943586884320766,-3.068893243110241,-3.02485261473378,-1.9750132327258623,9.468495654655714,10.746681907399768,8.826530883241473
0.25988279424842353,0.7818228717773104,-1.236950710878082,5.864525901268311,5.940088374736404,3.584748210355948,-2.1138834967345113,-3.330170596882243,-2.9045264077552235,8.712888255722003,4.885642282629656,9.256137378016332
-1.3204566130842763,0.5219415656168976,0.29698467323318606,3.575652271647913,4.778669262885341,3.2067155453695837,-3.5576685172852325,-5.216418610379167,-2.613598713902806,8.56009556155382,8.452057031952762,11.250619187770122
0.25049285034587654,0.3464482094969757,-0.6800247215784908,6.683967390904254,4.261585599105108,-0.8139764386432828,-0.16171235875039836,-4.325578711036594,-4.1595445644040545,11.97589585837153,10.696583513926983,12.986245571348423
0.23225369716100355,0.29307247329868125,-0.7143514180263678,4.250355886756388,2.9229123583120553,1.737448369078109,-4.306091657465612,-1.9131123319153163,-2.3272718187053396,11.726685777491095,9.114831430583074,8.61143114285686
1.8657745111447566,0.4738329209117875,-1.1913034972026486,2.525146723554855,5.21881694366594,7.657281656496462,-3.2378065386246853,-4.377028592458448,-2.8614348125401134,10.938466710300538,11.721301329705703,14.193532921094494
0.6565536086338297,-0.9746816702273214,0.787084603742452,5.62636894772996,3.786993223568521,5.911808390341405,-5.346933191003707,-2.78486014971376,-1.6927134208680987,13.573519134820287,8.375580980478492,9.693981159618215
1.158595579007404,-0.8206823183517105,0.9633761292443218,4.081819379562017,3.610799261673711,2.691274663534031,-4.876798704950517,-5.298777415244496,-0.6308431624577109,12.01305341475331,13.203993334176916,12.816908406114376
0.4127809269364983,0.82206015999449,1.8967929826539474,1.4963423864965617,4.22015258688111,5.316106979840264,-3.9176394592568773,-1.2960782310842671,-3.2309964977967476,9.80836650150596,6.2379320427144505,7.003190871263226
-0.2453881160028705,-0.7537361643574896,-0.8895144296255233,4.80675265997022,4.168066144105283,3.1085078786064377,-3.242932225411991,-2.3423809507550324,-4.3259982851196614,10.817900542958244,11.026676738273036,6.703961879696845
-0.8158102849654383,-0.0771017094141042,0.3411519748166439,6.216492383369937,2.36573616010683,6.552055827686951,-2.801254284756532,-3.5722341222361393,-4.980740165107547,10.133708832667814,11.89367307091535,6.546320027478568
0.27669079933001905,0.8271832490360238,0.01300189187790702,2.9955659621465505,3.49512952529393,2.066429618768646,-2.4937768879104016,-3.394961710316874,-3.235537242667062,13.314991605413244,8.867406554320524,13.772839337729952
1.4535340771573169,-0.2646568332379561,2.720169166589619,3.9971957062287267,6.950624916955958,6.031256176887913,-4.815241415121237,-0.6128994483557939,-1.6849287204208259,8.3996426626723,6.920123551347463,8.625589030474842
0.6256673477650062,-0.8571575564162826,-1.0708924980611123,6.95684422405607,6.044285091867872,2.7926603429392616,-1.553766173742032,-3.458167053662523,-5.59377433425513,9.71455563076804,8.834560279685558,9.35199573528066
0.4824724152431853,-0.2234627853258509,0.714000494092092,4.338421551344886,3.439601741765075,7.661149808078081,-0.07062392626573377,-3.091646262008802,-4.123199694030081,11.00189544902857,9.486461890610801,9.80166281814398
0.47323762457354485,-0.07282891265687277,-0.846793718068405,2.606422707147377,6.787395378778221,6.785907740217539,-2.374797638275329,-1.2493188179950538,-3.034575834128199,4.8723208023922115,11.175094048031418,9.732390106924996
-1.5148472246858646,-0.4465149520670211,0.8563987943234723,8.659240403432175,4.1806268147410055,6.424644319160324,-1.0821372480909384,-1.3755000922246974,-4.614571781103088,14.830878941448614,7.181304498238125,4.575114014501457
0.21409374413020396,-1.245738778711988,0.173180925851182,9.563303673077685,3.764716646132607,1.9299195049352806,-4.010685158489215,-1.5636942550803488,-7.068918845715657,11.854205481790126,11.039581054939001,6.974700938406563
0.3853173797288368,-0.883857436201133,0.1537251059455279,1.2399799321844727,6.425424057722663,1.2336995838828324,-3.224183539747483,-5.146246802437007,-3.714830702150287,5.410753134987726,14.61219019205287,14.242331171820346
0.058208718445999896,-1.142970297830623,0.3577873603482833,4.255361894124154,5.874626374077922,5.370351073659828,-3.4482301335438064,-3.537366566861262,-3.8283918781689126,2.5376297238816115,8.625330912230497,14.992576164351698
0.5607845263682344,1.083051243175277,1.053802052034903,5.850889728368345,5.444579711601708,7.557731626626786,-4.645715474443222,0.4378669002280291,-0.19880699375797395,8.5718123266664,8.528163297920042,9.151722017111895
-1.377669367957091,-0.9378250399151228,0.5150352672086598,3.095367238522406,3.6460097230829374,3.454681109458352,-4.743098730384425,-0.6268248730446491,-3.599198235709279,6.637309078695522,4.885672767315867,13.157641932204246
0.5137859509122088,0.5150476863060479,3.852731490654721,6.66038362372522,6.800797176790127,5.902450638637016,-2.8062187900024345,-3.0949109398453736,-3.989622961880949,4.471189281256973,10.741814356326268,12.65973847827295
0.570890510693167,1.135565640180599,0.9540017634932023,7.366987333779855,2.6439182652472386,8.334448223102275,-1.52422148459078,-2.8111702041350135,-3.714827134828862,5.646321103296525,7.227194792214785,13.63953756517477
0.651391251305798,-0.3152692446403456,0.7589692204932674,8.046477243424516,6.471243994491493,8.56359781754212,-4.956884165700709,-4.34039252057868,-5.462070173403145,11.59867516068112,8.148142879363338,13.606747010083513
-0.7728252145375718,-0.23681860674000887,-0.48536354782910346,1.6867535846444524,3.9511037274746963,3.5293930786360956,-2.9816646773772457,-4.794998388426594,-3.3983407687778118,13.619607170362908,10.807158079047122,7.299519316379011
0.08187413938632256,2.3146585666735087,-1.867265192591748,6.442958647514686,2.899718520795709,6.514990298674971,-0.9448472195844437,-1.2010506406176216,-3.0484153411539268,8.759653889584614,10.85916023186617,9.434215512557536
0.6862601903745135,-1.6127158711896517,-0.47193186578943347,7.741072287993427,6.390405800167999,5.567502047323003,-3.130627089214725,-0.180188175868488,-2.218865819461933,12.816871534704553,5.410677759671991,5.517209412801284
1.088950596967366,0.06428001909546277,-1.0777447779293061,3.0242533181985016,3.306298067749271,7.499237810593334,-3.491709689814784,-5.139027175680678,-2.409190172752885,10.542613334447298,8.525366758579286,8.118854155906778
-0.7153037092599682,0.6795977489346758,-0.7303666317171367,6.558698007810665,4.921960961244912,4.164180908468219,-1.7560143411257063,-3.947477286770466,-2.563195867292951,4.695829842476808,10.058637534394546,9.841734675997703
0.21645858958197486,0.045571839903813784,-0.6516003476058171,0.9483842537772462,2.8582951626311224,8.822838174279447,-3.545359942372544,-3.276048598798504,-6.731733086343497,11.960436945855221,10.206718399362916,9.60218776527851
2.1439440893253257,0.6339190223180112,-2.025142586657607,2.4390888579950665,5.378959642442162,7.014887946390397,-3.3326721055742032,-1.5459460463879187,-3.9471038333498374,13.53100191037101,6.06259808965435,11.609167656542729
0.18645431476942764,-0.661786464768388,0.852433334796224,2.490154663995415,5.3694209495621665,6.87583107502131,-2.9212104476770255,-4.133926060037881,-2.4593374855608405,4.986558505613953,7.4849143599975765,6.362028602130058
-0.7925207384327007,-0.11473644146689901,0.5049872789804571,5.0249986438145005,10.736806111333536,1.6628014822436095,-3.3247847963042605,-4.40886231102301,-1.0011727985023082,12.345827606355755,9.803769299213817,9.959490266221069
0.8657551941701215,-1.2002964070557762,-0.3345012358409484,7.117457059767758,4.654396525207071,6.54384030967335,-1.6066019797016773,-3.9073601458922624,-2.253317535873334,6.679801036811647,9.100919512201333,7.709604090072665
-0.4749453111609562,-0.6533292325737119,1.7654542402810969,5.8826143033984915,3.533687605780007,5.45799278491868,-2.193881995769429,-2.036548147483236,-5.541383843992617,11.150365044562648,7.026726594005159,13.989383095615228
0.40498171096095553,-1.2608839543350452,0.9178619470547761,1.2841970972034256,6.2064950011427875,5.596316931981051,-1.4900901884510582,-3.8545484443885973,-3.5367419001619003,4.973258651127717,7.580440502630315,15.031601529898289
2.1221561970126332,1.0324652605511468,-1.5193699659540134,6.277320337286205,7.116236650174301,5.735239680419422,0.9568226283903001,-2.5471899289184825,-3.579483713170763,8.694583756113897,6.055364006786764,10.657214687613006
-0.48423407286625136,1.2669111491866227,-0.7076694656187807,5.296178839596553,3.2378633266774157,3.575558472701898,-6.307941559133859,-0.9153537990804668,-5.017814506212904,8.573823273356373,7.492389233145083,6.712387567603848
0.44381942814622843,0.7746340534293368,-0.926930471578083,7.3734692403546624,7.8726708114119575,4.523779127375892,-4.505158355249256,-3.4970284486317738,-0.8753823124495614,18.30512081687783,9.245344299447591,4.223297919001369
-0.05952535606180008,-3.2412673400690726,-1.0243876413342898,5.092005494506548,3.190771250012468,7.34551369053489,-1.8401400200013611,-3.23675626476039,-2.5375619045417683,14.481129277016603,11.833212715331712,7.700600706940637
-0.2525681513931603,-1.2477831819648495,1.6324113039316352,6.330833647383558,8.882434872927497,3.243353845640522,-3.9005785393066588,-2.7905194656519736,-2.889994882832795,7.200642733941574,12.020418388474692,9.259245017531637
-1.4301413779606327,-0.44004448669698376,0.13074057728609134,4.243984201963565,5.462891845051145,6.292979075451541,-1.54684515647797,-1.5492328163415756,-2.259033926691533,4.222066544664696,15.361719893814005,8.698028613352129
1.4412732890661155,-1.4358621511794394,1.1631637521549596,4.568664724904735,3.254077819092599,6.762815057847142,-3.543521336319153,-1.88726655841481,-3.13795269930457,14.48671520944728,13.835304873897146,6.996971366551557
0.010233061019587049,-0.9815086510479509,0.46210347426327075,6.442270725091163,3.16745179887255,7.7108856022109915,-4.622871553069699,-3.604931687866408,-2.873209524323513,13.099569593089443,8.045672350408957,4.3998982395881745
0.19905969557347003,-0.6002168771587947,0.06980208499001891,7.3403974183932075,5.268592994495585,5.159195724752073,-1.6346763245028821,-3.2752922582357296,-4.813798066859409,8.726205501933572,11.192912505328836,8.611790056010987
-0.3853135968617602,0.11351734525124804,0.6621306745210467,6.108115542231815,3.276593859487484,5.060062958328165,-2.914887475054771,-2.8298159399151714,-2.7212435566458706,9.078854977224696,13.430698134785839,10.319481940870276
1.586016816145352,-1.237815498826849,2.1330333746562666,0.6952329107816393,6.752911291005871,1.8770135551162812,-1.6201927260683546,-1.4716151398651522,-3.8913163085724998,7.470105066145143,12.10609097100198,10.593026700862735
-1.9520877995225019,-0.15178509503558332,0.5883172064845765,8.006839656857998,4.3397598120671,4.576666036137646,-3.924215187073415,-4.56029806643321,-1.9517764945792855,2.4351855956138717,11.285058741314346,11.175486123148305
0.28099186773503265,-0.6226995198205938,-0.20812225035727522,3.7445321878309885,4.4239222521558474,7.837062690296073,-0.8267698374934267,-3.4726228918633852,-3.36214584708749,10.06036338874258,12.675101743208725,7.982819247020494
-0.4930009346588328,-0.5893647569442115,0.8496020970210246,0.024382686929841135,7.5539307721763755,5.676046962203416,-0.7998261646515359,-2.2416632201774886,-2.3456464427984174,11.009499366462702,5.299121886497941,11.221271150196495
0.35701548596504734,-0.6929095952606542,0.8995998754332507,2.585956704285569,2.8493752139015243,8.352786054416406,-4.786374758960591,-1.9819078960808716,-4.393704510764637,15.85917908661969,7.015430942597376,7.720593604036674
0.30729952087660933,0.8128621188389601,0.6296288419236122,3.108986240114538,2.6932989788080812,7.274629084729458,-4.701030278902437,-3.520157365150068,-3.8786890851730353,7.869953671325343,10.389994677404786,6.810891181438846
-0.8289950109220723,-0.5601810401969696,0.7472936051232618,5.677105752571828,3.124148846927202,5.433249950809238,-3.332399541577559,-5.161472451787378,-1.5617755402984912,11.26374213607294,12.540519836407496,11.603041640361353
0.6103702654334648,-0.020901593964148132,0.117327383308782,2.9484946327194455,7.20164279684521,7.122741929746267,-1.3084705582253564,-5.921013711211222,-1.5323132915001747,4.694753723085783,12.98550299547582,12.81210224276104
1.277664895788425,-0.5915713888358299,0.5470973811700379,6.064012397643886,5.723322122494033,8.522376249734748,-4.215792944732439,-1.714536694525821,-3.1026697389996234,12.490484117038914,11.118526745967475,10.660567942615398
-0.20219265243389406,-0.2176812032272203,1.09877685198719,4.999372654776451,2.6362517491583977,5.898947825664614,-2.956836653878502,-3.277646474131828,-1.1818061936497708,13.09716819437919,15.770540462810363,7.14087860990545
0.8254163489880298,0.8135096360006385,1.305478807154329,9.172094099074227,2.9704810136282958,4.277074466612029,-4.859382018787542,-2.088239491897487,-1.3480047526656744,13.234376187384315,9.741348705977641,9.610980843914199
0.02100384163275905,0.6819529712949639,-0.31026675659345604,5.8328920762029055,4.892190301988522,3.035392839245371,-1.925489879189384,0.48704837148512636,-3.7934201440870483,5.390407928853885,9.145631771453814,7.0082051260947535
0.3241663524884421,-0.13014305436768459,0.09699596499271819,7.243715712460942,9.640081444034518,5.392262918047814,-1.5640427661097032,-3.1591359530121306,-1.1498908854709957,8.608436711482163,6.705440848665551,8.65327483806098
0.5951570254369136,-0.8182206832334725,2.0923872756854602,3.1918634205279997,1.90207894989305,5.515951962442362,-3.0115334935820544,-3.581813672793704,-1.0408916941925566,8.78166892892979,10.2902647553164,5.1557504131260075
-1.006017381499702,-1.2141886127877322,1.1581108735000678,7.207754686632516,5.950335492990764,4.995192318162292,-3.737342908528395,-5.119088638350834,-3.7752703247607426,5.66344555676403,11.08574281219158,7.607685648789703
0.7916626939629359,0.6241198170521551,0.6283455092642799,3.8214566964213876,2.8156727345638206,6.669502652649764,-2.0714505801172014,-0.9119418726193631,-2.833305937055232,13.223589370689794,10.67580916604514,11.820286450619221
-0.012246772846914623,-0.8972543714858315,0.07580455819372633,6.8275432427711715,1.9085404266185337,8.179677956361367,-1.022704399148962,-5.03726238221639,-3.6648951972268544,14.232076961262685,9.070867564580283,8.276539883751173
-0.6771617115121117,0.9751197334177512,-0.14705738150213865,6.148142441788003,7.7991892902915865,2.31574450302977,-3.432862675731152,-3.1718391412087796,-2.8738584176247053,12.61510775679644,11.528540691789058,9.438009070536097
-0.8254971967925115,-0.32138584165299344,0.41293145427562433,2.268351689169122,4.702061380465406,6.005568853790388,-1.9636335639117108,-3.6672102572557357,-2.7914569695703118,14.174373900867828,9.363267070480209,10.098320912667344
-0.5637245528039747,-0.8222203955664315,0.2436872114919123,8.592721645853928,6.4121578276302635,4.514637446375933,-3.0676843354860774,-4.388834855836725,-3.170500033622153,10.063667952502776,7.196218315304587,10.232756168459172
0.24496657110872277,-0.5069431753711298,-0.4710383056183228,2.9472615846682158,7.4600011454383,3.0705891484985703,-3.215489294845677,-3.247620847504569,-2.952360815127824,14.190280532195473,11.334904946128528,10.093190279196794
0.2320499373576363,-1.4480843414973241,-1.4074637743765552,8.256937109544644,4.431230700786982,8.181164145235702,-2.8864896890799208,-3.6484427686609955,-1.0909278990431028,9.514698156502993,10.992601085219054,12.249299885467554
-0.718444221252436,-0.21344715171184725,0.3109075655980046,6.357862580118557,4.726009021115083,3.9612072563477465,-4.754220943804524,-4.081455162704844,1.1699454363353343,11.827716492669259,9.004405414534062,10.974344782330343
1.475356216949552,0.8576596232020194,-0.1599385299634271,4.31818424530784,5.8566333847504755,5.154312992435433,-4.556987032483844,-5.030632012064638,-1.8982848824981733,11.439819223444836,6.978415037419065,10.504691623551084
-0.01901620790268883,-1.0025293646378088,-0.01851313599238993,3.8123771838625897,4.668737179364736,5.1571540594383,-6.115679780660811,-3.3529108649586585,0.21873738761473271,3.516088341092914,11.447601129463555,11.981029163688046
-0.2886586389201383,0.3227185603380895,-0.827230943552323,0.7425318111703758,5.916336229577397,3.0405575505663864,-5.317403883230101,-5.97294672860807,-5.248771802936547,12.242638377359379,8.814859443491297,10.927140505072105
0.5193465142411723,1.5327389130025777,-0.1087601484568576,2.69333519358851,1.6253113057785793,1.4122150042642194,-1.6524606474795216,-1.3128349200212812,-3.768883195467763,14.2718615366235,14.241308944873776,9.912481902320318
0.40171172209894146,0.6901439917111125,-0.40122047188583626,2.2891049937754215,3.581958084739019,8.906518275053136,-1.9751813939983967,-0.9146170087320158,-0.3189803783552616,10.417958892188679,13.332733434203298,5.4975939542134755
0.22409248181041677,0.01259240078179486,0.09767609854883172,3.948240648209592,5.355500212536063,5.800962773012658,-3.3695029217697723,-6.45220757650498,-4.23131838361453,9.030772771968927,14.006711366610268,12.925601625054298
-0.7730097838554665,0.024510174258942714,0.49799829124544975,5.262130372431697,4.845113078548013,2.6094124728015107,-3.6402062924028864,-3.3884081948675857,-3.281789101513079,11.107791332949715,5.482502784008139,9.850269300876514
1.4511436077950417,0.9592708260852069,2.1531824575115563,7.901855096558424,8.614393287275771,1.6346826117546285,-1.3216581031039962,-1.088357359968628,-3.257510480887175,8.2302538112502,10.993116708451641,7.571959945615359
-0.7673475628880495,0.8723206367206782,0.18334200573835174,2.951942818227241,4.440379315245988,3.070924410179617,-1.352272685922272,-2.4635079500533656,-2.9032410407061424,6.922829815076177,3.8054041669490752,13.665414054930103
2.1898029332176723,-0.8082982853551515,-0.8397218421807761,6.011931106911731,3.543455595186774,9.330112135613206,-1.6401837643350543,-2.891621927643126,0.08671676564664343,8.800688465670827,10.471437351107603,9.993285650577457
-0.5993926454440222,-2.123895724309807,-0.525755021680761,7.381097188687193,5.42514806126443,7.053972526639464,-5.157616750191838,-3.7727563486380267,-3.1897783454309256,6.797698201118502,6.2228052656554205,6.984054622008293
-0.759132661553698,0.15039378647620763,0.34175597577715944,7.211800848714618,3.8721050238835133,3.3675655109160703,-2.3408209643130142,-1.0980592693453666,-3.036597850854235,7.830494683511821,11.099818741041414,7.612847009438166
1.8761708392158862,0.9504238381860503,-0.5769036556624031,5.156286125939295,6.7232722489958885,5.278120797306835,-5.133344474259311,-1.7362291553174936,-1.8675618507870533,15.239471894783865,13.081453107679453,12.425078648997125
-0.898414671348358,0.4919191715065057,-1.3202332070206422,1.8460070356180056,3.3943511120983154,4.852054272811244,-5.912787989069109,-3.005706200506199,-5.385212746020446,9.641023292580549,14.542842207161451,9.345983106636627
